id_cas,id_pobocka,id_tovar,id_zamestnanec,pocet_kusov,dostupnost_tovaru
491,5,338,245,41,nedostupne
269,2,398,158,8,na objednavku
761,3,384,81,1,skladom
719,10,108,121,10,skladom
517,6,398,248,4,skladom
658,9,273,268,1,na objednavku
139,6,361,170,4,na objednavku
367,7,168,268,3,na ceste
159,9,408,93,3,skladom
640,5,93,141,1,na ceste
824,7,269,18,1,skladom
627,11,243,271,2,skladom
872,2,226,46,4,na ceste
222,8,88,161,1,na ceste
609,10,298,170,2,nedostupne
663,9,111,127,2,na objednavku
925,8,212,189,1,na objednavku
363,3,130,176,1,nedostupne
927,7,425,129,4,na objednavku
546,5,324,147,2,skladom
299,1,381,61,3,na objednavku
332,11,44,142,10,na ceste
195,1,436,22,3,na objednavku
895,8,53,172,2,nedostupne
839,10,333,32,2,nedostupne
563,1,229,204,5,nedostupne
96,11,188,144,1,na objednavku
145,8,215,177,1,na objednavku
185,2,366,24,2,na ceste
856,1,100,197,1,nedostupne
47,4,123,74,4,nedostupne
765,8,138,47,4,na ceste
93,9,350,268,3,na objednavku
448,1,26,219,6,nedostupne
667,12,98,88,6,na objednavku
344,9,254,156,1,na objednavku
876,6,281,40,9,skladom
182,7,427,151,1,na objednavku
63,9,222,80,1,na ceste
977,2,168,232,1,skladom
635,10,69,265,4,na ceste
74,1,148,210,2,na objednavku
384,6,47,220,5,nedostupne
801,10,73,252,10,nedostupne
896,4,188,273,10,nedostupne
962,8,323,188,8,na ceste
275,12,375,265,3,na objednavku
784,10,198,4,11,na objednavku
307,11,441,138,1,na objednavku
358,1,316,280,2,skladom
330,3,258,232,2,nedostupne
409,7,126,92,3,nedostupne
775,11,228,192,4,nedostupne
956,5,5,200,4,na objednavku
39,3,353,222,3,na objednavku
646,5,112,61,4,na objednavku
469,6,24,129,2,skladom
811,1,388,95,1,nedostupne
344,2,238,252,7,na ceste
270,11,188,232,15,na objednavku
446,3,86,278,3,taese nc
305,7,414,278,3,nedostupne
169,2,6,139,7,na ceste
251,11,235,274,4,na ceste
273,8,395,147,1,na ceste
853,9,71,12,4,na objednavku
442,1,360,68,3,na objednavku
317,2,81,227,4,asdkoml
73,3,148,108,2,nedostupne
958,5,40,113,5,skladom
293,1,434,278,1,na ceste
451,3,434,199,4,nedostupne
442,8,153,279,8,na objednavku
699,6,402,2,2,skladom
173,2,424,54,1,na ceste
266,1,1,3,2,skladom
824,12,131,148,2,nedostupne
834,5,13,243,4,nedostupne
981,1,121,249,5,nedostupne
218,2,327,192,3,skladom
653,7,244,8,10,nedostupne
420,6,361,126,13,nedostupne
638,10,133,147,4,nedostupne
545,3,69,274,1,eancest 
299,11,274,116,3,nedostupne
523,12,182,141,5,skladom
192,4,215,95,2,skladom
311,10,199,111,4,na ceste
259,8,431,226,5,nedostupne
479,2,124,140,2,ense cat
51,2,89,151,8,na ceste
463,7,364,41,3,nedostupne
445,7,134,132,3,na objednavku
262,3,445,112,12,na ceste
154,8,248,68,7,na objednavku
527,5,113,80,4,skladom
740,10,318,50,4,na objednavku
843,3,432,196,12,skladom
934,7,442,100,3,nedostupne
555,7,33,204,10,nedostupne
361,12,231,110,6,ojnunav eadbk
7,1,158,10,2,na objednavku
841,11,450,120,6,skladom
881,2,174,187,5,na objednavku
589,10,433,134,5,na ceste
968,10,75,77,4,nedostupne
207,11,314,169,2,na objednavku
187,2,224,220,9,na objednavku
486,8,44,194,1,na objednavku
425,1,141,218,6,skladom
792,3,31,274,1,skladom
84,8,426,193,7,na ceste
59,8,121,238,1,na objednavku
440,10,334,169,4,nedostupne
712,10,44,63,1,nedostupne
333,12,82,200,4,na ceste
439,9,136,254,4,skladom
741,1,50,130,14,skladom
905,7,129,199,3,na objednavku
767,4,376,129,3,na objednavku
537,4,446,124,7,na ceste
471,2,324,123,3,kodsalm
947,4,352,216,4,skladom
636,4,116,67,13,skladom
109,9,191,207,3,na ceste
994,5,217,180,1,na objednavku
964,9,138,49,4,skladom
800,8,92,24,10,nedostupne
312,2,133,106,1,danoek jvanub
400,8,223,7,5,skladom
820,7,332,97,4,skladom
765,11,206,190,2,nedostupne
303,6,6,182,13,ondeepsntu
754,6,46,19,2,skladom
712,10,288,267,3,nedostupne
444,3,445,248,1,nedostupne
703,2,61,10,4,na objednavku
953,8,51,40,2,na ceste
831,9,248,237,1,skladom
869,3,348,73,6,nedostupne
635,3,351,169,2,nedostupne
140,11,362,142,11,skladom
149,6,396,270,3,na objednavku
612,6,294,69,3,na objednavku
199,2,196,17,1,nedostupne
871,9,125,158,4,skladom
953,9,72,238,4,na ceste
223,7,417,97,1,na ceste
279,12,218,33,4,na objednavku
832,10,281,129,1,nedostupne
31,9,325,276,4,na ceste
785,4,400,48,2,na objednavku
32,10,364,91,1,nedostupne
137,10,302,41,3,nedostupne
320,9,181,28,15,nedostupne
478,12,308,146,1,nedostupne
222,10,363,208,11,nedostupne
152,9,191,261,2,na ceste
944,1,418,82,3,nedostupne
96,7,260,214,8,na objednavku
554,10,211,209,3,nedostupne
15,10,415,187,14,nedostupne
733,6,134,176,6,na ceste
551,11,23,212,1,skladom
748,12,197,265,2,na objednavku
525,1,68,218,3,nedostupne
808,4,126,88,3,na objednavku
754,4,188,243,11,nedostupne
686,9,184,191,4,skladom
926,4,280,7,4,nedostupne
887,5,71,199,5,anc stee
495,7,369,152,6,na objednavku
996,3,161,156,3,na objednavku
945,7,390,76,5,nedostupne
956,9,443,272,1,na objednavku
541,6,178,33,2,na ceste
85,4,76,175,1,skladom
623,4,106,172,8,nedostupne
156,7,174,100,9,skladom
119,11,130,23,4,na objednavku
321,8,249,196,4,na ceste
116,8,113,223,13,skladom
89,3,109,279,3,na objednavku
259,9,300,249,2,na ceste
993,8,360,56,4,na objednavku
844,12,437,2,1,na objednavku
738,5,105,215,3,na objednavku
348,2,388,9,1,skladom
340,7,436,274,5,skladom
561,12,342,282,2,na objednavku
298,6,52,246,5,na ceste
18,6,128,268,2,skladom
525,2,232,93,2,nedostupne
450,4,158,103,11,nedostupne
293,11,215,56,9,skladom
741,9,37,152,5,na objednavku
566,3,95,128,8,na objednavku
962,9,207,136,2,na objednavku
166,12,299,51,2,skladom
236,10,109,92,1,na ceste
240,2,355,16,3, ctesnea
408,11,427,272,12,na objednavku
905,1,276,194,4,nedostupne
207,2,255,223,9,na objednavku
535,3,10,191,3,na objednavku
324,9,272,255,2,na objednavku
256,9,449,69,5,nedostupne
408,1,277,241,2,nedostupne
755,2,92,5,2,na ceste
149,9,381,216,3,na ceste
841,1,359,274,3,nedostupne
242,12,304,170,5,nedostupne
484,11,48,269,12,na objednavku
139,6,222,44,2,tudenenspo
505,6,136,187,1,na objednavku
341,5,262,207,2,na ceste
547,4,292,217,1,skladom
239,1,159,151,3,na ceste
955,4,50,89,2,nedostupne
202,4,295,281,9,na objednavku
839,3,368,139,6,skladom
950,10,389,186,2,na objednavku
319,2,377,190,9,na ceste
77,8,30,240,1,na objednavku
520,3,238,48,3,na objednavku
206,7,118,73,3,skladom
988,2,117,246,2,skladom
167,1,392,94,9,na ceste
480,3,224,64,3,na ceste
302,3,258,31,13,na ceste
131,2,17,41,1,na objednavku
415,2,225,208,2,skladom
150,2,22,202,7,na objednavku
662,3,385,95,9,nedostupne
516,12,30,33,3,na objednavku
451,3,283,219,5,skladom
670,6,74,44,5,na ceste
453,3,177,14,3,na ceste
46,12,71,270,4,na objednavku
974,4,272,21,7,na ceste
552,3,252,103,3,skladom
913,7,127,85,4,na objednavku
412,7,210,81,6,nedostupne
964,10,398,70,1,nedostupne
825,10,55,173,6,skladom
905,9,254,50,10,skladom
506,5,211,128,1,na objednavku
54,5,222,69,12,skladom
410,2,57,124,14,na objednavku
746,10,324,42,14,nedostupne
580,10,170,93,1,skladom
916,12,33,185,11,na objednavku
624,7,152,13,4,nedostupne
321,10,246,239,1,na objednavku
428,10,44,151,1,skladom
119,2,329,196,10,skladom
508,6,28,11,1,skladom
448,3,242,112,1,na ceste
674,8,125,83,3,skladom
227,2,14,83,2,na ceste
33,9,225,52,1,na ceste
942,10,187,179,1,skladom
821,10,42,250,1,nedostupne
280,12,348,19,7,na ceste
866,12,423,57,1,nedostupne
407,7,450,225,2,nedostupne
558,11,311,258,4,na ceste
358,1,340,161,13,nedostupne
685,11,144,216,12,na objednavku
310,11,232,97,12,na ceste
475,8,366,22,13,na ceste
492,5,42,186,5,na ceste
967,7,120,60,1,nedostupne
388,11,442,130,4,skladom
39,3,374,23,2,na ceste
996,12,43,43,5,na objednavku
778,2,286,217,1,na ceste
372,8,68,181,4,skladom
62,7,180,74,1,na ceste
377,3,229,132,2,skladom
218,7,397,23,2,skladom
549,11,111,276,2,na objednavku
884,6,427,16,6,skladom
882,3,309,76,6,skladom
508,8,126,164,3,skladom
153,5,418,11,8,nedostupne
155,4,346,77,2,nedostupne
544,2,100,242,4,skladom
988,12,12,107,3,nedostupne
313,9,70,32,3,nedostupne
457,4,393,217,1,skladom
137,10,47,108,2,nedostupne
554,8,317,224,6,na objednavku
60,9,437,40,1,na ceste
803,3,307,129,3,nedostupne
511,10,206,278,5,na objednavku
721,5,139,132,1,skladom
705,7,449,279,1,skladom
295,1,179,203,13,tsaeec n
708,7,450,268,13,na ceste
260,7,363,107,2,nedostupne
720,6,318,60,4,na objednavku
477,4,247,38,8,na ceste
305,9,366,10,10,nedostupne
138,3,35,259,15,na objednavku
344,4,395,139,10,na ceste
610,7,161,174,1,nedostupne
536,5,348,237,9,na objednavku
425,11,361,6,4,na objednavku
150,1,315,138,2,skladom
9,6,406,168,1,skladom
371,11,102,279,3,nedostupne
421,2,340,81,11,skladom
972,6,46,65,3,na objednavku
823,5,55,225,14,na ceste
765,8,91,230,2, nsctaee
826,3,426,112,9,skladom
729,9,84,268,3,na ceste
348,4,122,98,3,nedostupne
10,10,89,5,6,na objednavku
143,9,276,221,11,te sance
290,6,333,129,2,na objednavku
452,9,396,73,8,east nce
218,7,398,173,1,skladom
25,11,52,212,1,na ceste
619,5,238,213,3,na objednavku
395,10,150,122,2,nedostupne
676,7,70,229,1,na ceste
819,9,16,216,1,na objednavku
210,6,39,164,1,skladom
197,8,289,283,1,npsnuetdoe
68,10,344,6,1,na objednavku
632,9,382,259,2,skladom
512,10,229,216,4,na objednavku
296,5,191,38,2,na ceste
32,4,189,48,5,nedostupne
362,7,415,187,3,na ceste
698,1,373,143,1,nedostupne
172,1,147,272,1,na objednavku
820,8,343,209,1,na ceste
482,8,70,92,13,skladom
473,6,44,43,2,na ceste
882,12,435,190,2,nedostupne
689,9,433,28,1,na ceste
59,4,320,32,2,na ceste
75,4,18,104,3,na ceste
68,1,13,55,2,na ceste
92,7,273,208,2,na ceste
864,12,127,224,10,na ceste
39,5,112,276,1,skladom
684,11,435,267,6,na ceste
133,3,67,283,2,nedostupne
430,12,8,103,3,na ceste
239,4,173,80,4,skladom
742,11,388,74,12,skladom
786,3,88,27,4,skladom
846,1,307,101,8,nedostupne
217,12,13,244,4,skladom
774,2,401,146,5,nedostupne
271,10,96,80,11,na ceste
323,3,18,238,9,skladom
931,4,384,16,3,na ceste
531,9,259,121,2,na ceste
327,5,11,269,14,skladom
216,4,29,50,2,na objednavku
447,3,239,109,2,skladom
334,1,425,23,3,skladom
854,8,329,85,1,na ceste
255,3,231,82,2,nedostupne
774,6,252,244,2,nedostupne
808,11,126,172,4,nedostupne
762,7,290,205,3,na objednavku
401,6,280,276,10,na ceste
868,1,258,277,3,na ceste
296,8,386,197,3,nedostupne
745,7,75,238,1,na objednavku
432,7,439,55,3,nedostupne
338,5,91,212,1,na ceste
627,4,60,191,6,na ceste
592,6,245,162,11,na objednavku
796,7,62,172,4,nedostupne
73,1,265,161,4,na objednavku
42,4,268,234,3,nedostupne
893,11,299,215,11,skladom
288,6,386,149,1,na ceste
817,12,393,222,12,na objednavku
565,8,285,221,2,na objednavku
408,3,342,45,2,skladom
360,2,421,204,6,nedostupne
529,8,327,89,4,skladom
411,4,114,108,5,nedostupne
756,4,410,216,10,nedostupne
158,5,342,246,3,skladom
881,5,320,200,2,na ceste
44,3,199,212,6,nedostupne
944,8,398,127,6,skladom
832,10,338,221,3,skladom
736,10,108,2,1,na ceste
685,9,214,62,12,na ceste
160,6,389,137,1,skladom
103,8,133,54,9,skladom
868,1,187,124,6,na ceste
573,6,299,44,1,skladom
985,5,369,181,1,madoslk
66,9,83,196,9,na objednavku
522,7,418,152,3,skladom
999,9,235,19,3,nedostupne
988,7,216,168,7,na objednavku
555,6,223,155,3,skladom
81,8,33,141,14,na objednavku
778,7,213,167,4,nedostupne
941,9,367,271,1,na ceste
770,6,17,69,8,skladom
588,1,214,256,4,nedostupne
841,5,18,202,1,na objednavku
374,3,321,80,2,skladom
692,6,200,142,1,na objednavku
405,9,76,68,4,skladom
494,6,445,181,6,na ceste
418,5,220,233,1,nedostupne
116,1,30,27,1,estec an
313,3,182,130,13,moadkls
710,9,416,110,7,skladom
752,9,379,199,1,nedostupne
329,2,185,104,4,nedostupne
366,11,403,101,3,skladom
16,1,40,79,6,na ceste
735,2,204,191,5,na ceste
40,12,69,151,8,na objednavku
549,12,112,130,1,na objednavku
649,3,411,28,14,na ceste
704,12,226,257,1,nedostupne
411,3,275,183,8,skladom
334,7,214,200,1,na ceste
333,2,299,24,4,na objednavku
636,9,178,274,8,nedostupne
510,7,398,276,1,na objednavku
392,1,20,60,3,skladom
856,7,404,73,2,na objednavku
895,12,220,264,4,nedostupne
884,11,180,170,8,nedostupne
671,5,149,191,3,nedostupne
5,5,195,262,10,na ceste
148,4,345,229,4,na objednavku
924,6,284,55,5,na ceste
195,10,152,80,2,na ceste
501,9,382,281,1,nedostupne
998,12,315,50,4,skladom
774,11,151,55,6,nedostupne
355,2,321,84,6,skladom
240,5,178,26,12,skladom
380,9,436,189,2,na ceste
242,3,284,277,2,na ceste
968,10,319,153,6,na objednavku
730,8,208,33,1,na objednavku
153,8,168,39,1,na ceste
341,1,98,278,1,na objednavku
921,10,76,155,1,na ceste
744,8,365,203,6,dnkvboue ajan
163,8,106,148,11,skladom
751,9,145,222,3,nedostupne
111,8,10,97,6,na objednavku
296,3,167,181,4,na ceste
656,1,18,206,2,skladom
505,5,78,150,12,na ceste
195,2,165,241,14,na ceste
146,5,355,280,2,na ceste
994,3,399,283,3,skladom
281,8,221,266,2,na ceste
762,10,57,102,1,nedostupne
631,1,27,256,14,na objednavku
713,7,181,189,5,nedostupne
934,3,22,12,2,skladom
408,1,372,85,4,skladom
349,12,350,35,4,na ceste
20,8,142,262,1,na objednavku
220,11,166,14,14,na objednavku
898,9,85,181,3,na objednavku
198,12,421,183,12,nedostupne
410,2,57,111,1,skladom
793,12,358,62,6,na objednavku
356,1,339,277,3,nedostupne
866,11,199,137,6,estne ac
736,5,202,182,7,nedostupne
666,9,446,57,2,na ceste
643,3,95,64,4,skladom
766,10,422,214,9,nedostupne
836,11,143,52,10,skladom
715,11,387,71,1,skladom
769,5,270,215,2,skladom
430,2,119,39,12,skladom
267,5,175,119,1,oamsdlk
869,2,89,235,1,na objednavku
879,5,266,240,2,na objednavku
862,2,256,1,4,nedostupne
606,1,248,88,5,na objednavku
441,4,407,6,5,skladom
426,6,166,184,2,na objednavku
690,8,58,136,1,nedostupne
971,5,57,249,4,skladom
522,5,437,270,1,nedostupne
92,4,214,134,4,na objednavku
498,5,66,242,1,nedostupne
853,1,234,74,1,nedostupne
751,5,130,213,9,dmsolka
693,5,451,82,4,na objednavku
954,2,85,95,1,na ceste
312,6,198,254,2,na ceste
368,7,2,113,11,skladom
651,11,7,94,1,nedostupne
347,4,201,112,2,skladom
657,6,133,237,13,skladom
679,2,265,256,3,na objednavku
894,11,201,245,1,nedostupne
969,5,10,252,2,na ceste
456,10,419,201,4,epundnesto
451,1,431,237,12,nedostupne
162,7,77,250,8,skladom
254,2,279,68,2,na ceste
572,8,21,36,4,na objednavku
164,1,13,253,5,skladom
461,8,427,229,8,nedostupne
489,6,318,129,3,nedostupne
203,2,73,195,4,na ceste
426,10,386,182,3,na objednavku
685,8,193,17,5,na objednavku
714,12,26,121,1,na objednavku
641,6,172,77,8,nedostupne
538,4,67,138,6,na ceste
454,3,126,119,3,skladom
895,7,236,155,14,nedostupne
747,2,117,101,3,na ceste
665,11,235,85,1,na ceste
200,5,259,119,4,na objednavku
915,4,450,17,4,na ceste
184,4,276,235,6,omdlaks
93,9,169,16,4,na ceste
685,7,345,137,6,na ceste
979,4,2,88,2,skladom
282,12,252,97,9,skladom
921,10,442,230,8,skladom
613,2,227,199,1,na ceste
44,11,215,234,2,na ceste
996,11,21,19,4,na objednavku
618,1,28,17,4,skladom
891,7,131,65,9,nedostupne
12,6,64,50,3,edjn kaobauvn
351,6,4,226,5,nedostupne
432,4,169,89,2,skladom
759,10,30,106,10,na ceste
921,10,327,51,5,na ceste
133,6,119,117,2,na objednavku
677,6,390,260,2,nedostupne
748,5,289,16,3,na ceste
249,9,395,45,5,na ceste
432,1,316,21,2,na ceste
439,12,104,256,5,na objednavku
848,7,35,54,4,skladom
481,9,236,237,1,na ceste
559,9,420,100,12,skladom
835,6,409,118,13,skladom
853,12,175,279,4,na objednavku
832,11,303,277,3,na objednavku
973,2,58,40,3,skladom
268,1,345,246,6,na objednavku
720,1,318,90,5,na ceste
258,7,368,182,2,nedostupne
767,4,101,229,4,nedostupne
223,9,113,130,2,skladom
450,2,243,149,8,skladom
472,4,13,258,4,nedostupne
440,7,89,57,2,na objednavku
689,4,203,212,1,nedostupne
131,6,289,173,4,nedostupne
562,2,142,73,4,na ceste
860,4,439,48,7,nedostupne
659,7,237,276,2,nedostupne
723,11,196,31,8,skladom
745,8,222,263,13,nedostupne
69,11,30,32,3,na ceste
248,1,251,77,6,skladom
720,12,156,77,1,nedostupne
596,8,3,139,2,skladom
374,5,136,268,3,na ceste
149,10,302,115,2,na ceste
354,7,49,110,1,na objednavku
239,4,431,80,10,nedostupne
318,1,60,69,11,na ceste
105,11,127,77,3,nedostupne
662,8,22,34,6,nedostupne
910,4,51,17,15,skladom
621,11,6,249,3,nedostupne
199,12,336,126,12,nedostupne
910,1,346,141,3,na objednavku
337,7,58,6,3,na ceste
895,6,71,51,3,nedostupne
301,12,56,65,2,na ceste
477,8,32,34,3,na ceste
71,8,378,166,11,na ceste
481,7,400,152,2,na objednavku
409,1,31,242,4,na ceste
196,10,256,246,1,nedostupne
250,5,110,222,3,nedostupne
777,12,106,61,4,na objednavku
41,6,193,50,6,na objednavku
624,11,319,90,6,skladom
874,12,226,85,7,skladom
31,7,288,154,13,na ceste
937,7,63,100,9,skladom
625,11,146,170,6,nedostupne
975,12,278,39,6,skladom
477,10,434,39,9,na ceste
544,7,360,271,12,na ceste
567,2,95,278,2,tasceen 
128,9,79,158,1,skladom
757,6,159,50,4,skladom
644,9,428,194,3,nedostupne
349,4,42,26,1,na ceste
500,1,94,187,1,na objednavku
371,11,257,147,2,uptdsneeno
191,4,282,171,3,skladom
403,1,231,193,8,na objednavku
524,4,13,169,10,na ceste
138,9,312,162,1,na ceste
655,3,73,127,2,na ceste
738,4,436,220,1,nedostupne
787,4,208,115,11,nepsdenotu
304,9,121,196,2,nedostupne
177,6,392,159,6,na objednavku
345,5,136,180,3,na objednavku
381,1,33,1,1,na ceste
356,12,36,167,10,na objednavku
399,5,300,153,3,ecnsea t
28,2,18,160,11,na ceste
365,8,159,83,5,nedostupne
696,2,385,74,8,na objednavku
171,10,115,226,1,nedostupne
840,12,279,12,13,nedostupne
885,1,318,96,9,na objednavku
334,4,4,223,6,skladom
465,9,11,139,13,na ceste
843,7,110,226,15,nedostupne
175,11,389,93,12,nedostupne
588,1,414,281,1,skladom
416,6,436,121,6,nat seec
360,9,314,133,4,na ceste
778,10,369,193,2,nedostupne
30,8,380,146,2,na objednavku
668,9,284,223,3,na objednavku
516,3,359,62,8,na objednavku
52,1,43,135,6,skladom
533,1,25,8,1,nedostupne
568,10,314,246,4,nedostupne
333,12,216,181,4,na objednavku
664,5,238,70,2,skladom
444,9,62,256,3,na objednavku
251,5,391,166,3,na objednavku
705,6,126,270,3,nedostupne
928,10,391,206,15,nedostupne
229,6,337,126,1,nptendsoeu
458,10,80,9,2,na objednavku
711,1,260,179,1,na objednavku
982,5,120,22,3,skladom
726,11,173,85,2,skladom
246,9,157,90,1,na objednavku
432,11,210,237,5,na objednavku
965,6,418,24,6,skladom
661,7,122,221,8,na objednavku
709,6,423,143,7,nedostupne
510,11,355,256,14,na objednavku
341,12,117,230,13,na objednavku
580,12,86,239,4,nedostupne
317,3,433,48,4,na objednavku
349,7,92,29,1,nedostupne
570,5,398,158,2,skladom
376,9,75,41,2,nedostupne
120,5,193,160,6,na objednavku
966,3,128,242,1,sa ctnee
244,12,366,74,2,na objednavku
153,3,340,2,6,na objednavku
247,6,290,71,9,nedostupne
524,3,413,126,13,skladom
860,11,359,56,4,na ceste
682,11,387,99,14,na ceste
239,1,56,139,4,skladom
325,9,134,231,8,nedostupne
897,7,204,65,13,na objednavku
809,8,404,81,4,na objednavku
828,2,377,127,3,na objednavku
84,11,358,105,3,nedostupne
214,10,433,55,4,nedostupne
280,2,38,129,1,nedostupne
925,1,404,160,3,osenuepntd
919,11,288,138,4,skladom
131,2,412,8,2,na ceste
957,10,102,209,1,na ceste
433,11,61,186,3,na ceste
498,1,108,1,4,skladom
876,12,79,155,10,na ceste
871,2,450,19,5,nedostupne
779,4,138,268,4,na ceste
59,11,239,224,1,na ceste
392,4,338,39,4,na objednavku
315,11,63,60,4,na ceste
757,7,291,42,1,pntseunode
509,4,324,55,14,na ceste
752,5,312,96,2,skladom
628,5,405,2,4,na ceste
174,7,65,203,11,skladom
791,8,293,14,7,nedostupne
168,5,118,179,1,nedostupne
887,5,125,274,2,na ceste
47,6,402,42,1,na ceste
65,10,168,44,14,skladom
662,11,53,75,14,kdmosal
899,3,117,19,9,na ceste
29,8,230,27,14,nedostupne
863,5,47,16,1,na objednavku
736,10,171,34,9,skladom
818,5,105,248,3,nedostupne
7,6,286,214,2,skladom
200,7,108,19,4,skladom
735,5,15,188,1,na objednavku
111,2,208,126,1,na ceste
308,2,138,89,9,na objednavku
435,1,327,123,3,skladom
515,7,134,205,1,ukdenobajnva 
504,5,158,173,2,na objednavku
690,9,286,169,3,skladom
189,10,94,185,5,skladom
173,2,354,281,8,skladom
144,8,343,260,3,na objednavku
40,8,301,82,3,na objednavku
170,4,436,39,8,na ceste
192,11,426,282,11,nedostupne
536,8,396,269,3,nedostupne
884,7,48,234,3,nknubodeaavj 
78,1,153,119,1,setenca 
897,4,352,13,3,nedostupne
138,8,449,196,1,skladom
521,9,129,77,7,na objednavku
335,12,30,78,4,na objednavku
221,3,118,14,4,skladom
769,6,209,220,8,skladom
111,11,402,140,1,na objednavku
520,10,170,274,3,n caetse
180,3,211,43,7,na ceste
