id_zamestnanec,id_dodavatel,id_cas,id_tovar,poznamka,pocet_kusov
176,51,364,248,ridiculus mus. Proin vel nisl.,295
67,58,424,262,vitae erat vel,365
110,9,151,116,"non, cursus non, egestas a, dui.",104
106,30,571,327,ligula. Nullam feugiat,273
276,22,335,65,feugiat. Lorem ipsum dolor,118
153,34,757,238,"pede sagittis augue, eu tempor erat",158
121,17,381,156,oeloaernutue tc sj sur,152
78,48,930,190,tristique senectus et netus et,96
115,21,962,132,tristique senectus et netus et,297
138,65,818,185,"tempus scelerisque, lorem ipsum sodales purus, in",115
13,9,134,190,"cursus in, hendrerit consectetuer, cursus",127
282,21,379,401,a felis ullamcorper viverra. Maecenas iaculis,207
195,41,968,392,quam vel sapien,210
95,1,763,398,"lectus sit amet luctus vulputate, nisi sem",194
176,24,230,363,"tincidunt nibh. Phasellus nulla. Integer vulputate, risus",132
87,53,582,399,In tincidunt congue turpis. In condimentum.,203
36,37,580,336,metus. Vivamus euismod urna. Nullam lobortis,273
149,17,973,170,"enicim tiiine to,osiclc eiohb scneana durrsu",69
176,19,665,198,"nec, mollis vitae, posuere at, velit. Cras",266
99,21,197,84,nec luctus felis purus ac tellus.,753
231,5,613,247,"dui quis accumsan convallis, ante lectus",244
97,3,585,108,penatibus et magnis dis parturient,119
140,14,875,422,Ut sagittis lobortis,313
199,41,886,384,"Nunc ut erat. Sed nunc est,",44
151,2,968,245,mus. Proin vel arcu,114
135,37,175,273,ligula. Nullam feugiat,138
252,46,22,399,cubilia Curae,35
246,23,46,162,"venenatis vel, faucibus",34
167,33,225,364,nvstrusseruiaamtup  qM.e iiii ,223
274,35,507,74,"velit. Cras lorem lorem, luctus ut, pellentesque",85
154,67,11,61,tincidunt adipiscing. Mauris,88
159,19,469,389,erat volutpat. Nulla dignissim.,20
101,1,104,260,"blandit enim consequat purus. Maecenas libero est,",231
24,27,692,311,amet orci. Ut sagittis lobortis mauris.,129
264,16,427,332,"auctor, nunc nulla vulputate",105
257,31,333,18,"sem elit, pharetra ut, pharetra sed, hendrerit",272
158,12,329,165,"risus a ultricies adipiscing, enim mi tempor",272
278,60,340,311,"risus. Quisque libero lacus, varius et,",288
75,48,256,431,fringilla. Donec feugiat metus sit amet,88
278,28,673,208,arcu. Sed et libero.,209
6,4,318,87,"lectus rutrum urna,",377
123,2,977,123,"consequat purus. Maecenas libero est, congue a,",31
270,58,37,166,feugiat. Lorem ipsum,207
170,21,242,107,ittiipbsauu e ntqseu nrsmpsgasieot i drtcaan neoi,159
191,15,784,197,vel pede blandit congue. In,249
8,54,238,193,"urna justo faucibus lectus, a sollicitudin orci",298
266,20,837,134,"pede, malesuada vel, venenatis",22
130,65,82,397,edism  ouNir.lus  ptasou mrialesu nc,194
5,48,822,441,"sit amet, risus. Donec nibh enim,",197
46,25,148,421,Curae,76
182,28,168,273,fringilla. Donec feugiat metus sit amet,200
197,22,906,57,non justo. Proin non massa non,88
158,43,357,376,ipsum cursus vestibulum. Mauris,329
71,41,759,341,"mipcut eeen.,D sgo",322
238,38,617,152,"u ena umdul ,,ccenrriomlap",76
280,45,721,181,"Nunc lectus pede, ultrices",296
230,36,189,384,"trstschorneinneur ed,r tuu ese,cci",119
199,2,11,314,fringilla. Donec feugiat metus sit amet,281
272,11,414,394,"risus. Quisque libero lacus, varius et,",310
256,44,793,236,cubilia Curae,278
146,24,534,287,"venenatis vel, faucibus",100
180,7,705,98,sapien molestie orci,64
35,29,377,39,"orci, in consequat enim diam vel",310
59,5,797,350,"placerat, orci lacus vestibulum",160
169,62,562,123,ac ipsum. Phasellus,152
34,51,290,348,ipsum non arcu.,271
224,27,659,343,ultrices posuere cubilia Curae,363
85,57,809,291,tu s.numoru samnyipcni,266
77,48,38,163,"sed consequat auctor, nunc nulla vulputate",241
17,67,515,408,"dis parturient montes, nascetur ridiculus mus.",167
31,19,135,265,Nunc ac sem ut dolor dapibus gravida.,240
105,69,451,16,feugiat. Lorem ipsum dolor,132
11,2,387,54,sociis natoque penatibus et magnis dis parturient,167
95,23,604,441,"at, egestas a, scelerisque sed,",101
9,53,959,406,"eed en mcn,mtigu,tniome",229
132,3,723,178,"Sed auctor odio a purus. Duis elementum,",197
273,58,651,376,n blutsrr uutmP.mddelsehc.u aiairtiCu,18
268,47,331,65,a mi fringilla mi lacinia,120
232,14,42,96,metus vitae velit egestas,199
13,56,901,350,ipsum. Donec sollicitudin adipiscing ligula. Aenean,141
4,42,314,181,arcu. Morbi sit amet massa.,329
6,5,759,27,"velit in aliquet lobortis,",282
81,64,378,417,gravida sagittis. Duis gravida. Praesent eu nulla,277
196,47,910,106,tincidunt vehicula risus. Nulla,329
5,24,248,88,"dolor sit amet, consectetuer",76
151,24,880,75,"laoreet ipsum. Curabitur consequat,",60
216,62,330,65,euismod mauris eu elit. Nulla facilisi.,343
277,22,711,432,fringilla. Donec feugiat metus sit amet,48
140,29,688,369,"eemlealvau,ae dds,p ",263
269,51,946,243,non massa non ante bibendum ullamcorper.,276
39,41,163,83,morbi tristique senectus et netus et malesuada,353
156,1,704,330,gravida sagittis. Duis gravida. Praesent eu nulla,5
3,28,767,197,eget metus. In nec,225
190,22,861,242,"pede sagittis augue, eu tempor erat",65
258,17,237,438,eu turpis. Nulla aliquet. Proin,361
56,12,767,263,Nullam ut nisi a odio semper cursus.,195
164,10,196,378,"varius et, euismod et, commodo at, libero.",99
101,33,902,233,felis ullamcorper viverra. Maecenas,290
104,8,303,187,lobortis. Class aptent taciti,322
226,47,901,96,fermentum convallis ligula. Donec luctus aliquet,192
219,4,761,181,"semper egestas, urna justo",85
63,57,102,436,tristique senectus et netus et,253
212,44,502,76,"non, cursus non, egestas a, dui.",350
50,63,509,62," nuuciroc,ae n,tfg toane",364
212,56,500,122,gravida sagittis. Duis gravida. Praesent eu nulla,110
1,41,979,349,felis. Nulla tempor,78
280,44,219,191,Quisque porttitor eros nec tellus. Nunc lectus,85
172,45,626,161,"blandit enim consequat purus. Maecenas libero est,",148
37,70,333,146,"pellentesque, tellus sem mollis dui, in",11
170,43,359,267,Integer aliquam adipiscing lacus. Ut,149
210,9,788,73,feugiat. Lorem ipsum dolor,212
219,45,860,321,eget massa. Suspendisse eleifend. Cras sed leo.,235
185,63,360,259,"tempus scelerisque, lorem ipsum sodales purus, in",10
140,56,280,405,massa lobortis ultrices. Vivamus,172
183,26,986,249,"dui quis accumsan convallis, ante lectus",265
35,1,146,254,"In mi pede, nonummy ut, molestie",205
10,67,301,384,"t hDe insa i,s ue erscoi.nmibt,mn",349
156,52,451,18,poumtu.lld.s isiinv taNlga,168
92,22,686,31,nonummy ipsum non arcu.,230
110,16,305,128,uinue ue N  nalmqdi .eolsmirtosaep ,25
52,13,763,96,justo sit amet nulla.,317
159,64,971,423,ultricies dignissim lacus. Aliquam rutrum lorem,274
15,15,855,33,"quis, pede. Suspendisse dui. Fusce diam",513
90,60,888,365,"velit in aliquet lobortis, nisi nibh lacinia",344
139,50,807,282,ridiculus mus. Proin vel nisl.,76
172,44,963,317,"mattis. Integer eu lacus. Quisque imperdiet,",354
125,1,134,342,"hendrerit id, ante. Nunc mauris sapien, cursus",285
98,4,675,246,eu neque pellentesque massa,97
278,59,904,403,tincidunt pede ac urna. Ut tincidunt vehicula,123
35,57,215,160,dui nec urna suscipit nonummy.,206
186,68,242,449,"mauris. Integer sem elit,",322
92,29,355,196,"lobortis quis, pede. Suspendisse dui.",179
195,39,777,344,a felis ullamcorper viverra.,6
219,21,317,111,mauris sit amet lorem semper auctor. Mauris,37
251,2,471,148,"eleifend vitae, erat. Vivamus nisi.",34
178,37,219,344,"ddlbss urtimracuu eoipn ,cuneira um",243
81,41,38,341,"a, facilisis non, bibendum sed, est.",154
117,69,358,25,massa lobortis ultrices. Vivamus,103
171,32,209,351,"ante bibendum ullamcorper. Duis cursus,",337
81,69,4,383,"ase ui llsuqvmtinteea tutoaer,in,rmc a lpur",123
29,22,617,163,mauris. Morbi non sapien molestie,107
178,42,163,159,ipsum. Donec sollicitudin adipiscing ligula. Aenean,83
21,23,976,124,tristique aliquet. Phasellus fermentum convallis,163
210,28,243,359,Ut sagittis lobortis,329
73,11,171,121,"sit amet, risus. Donec nibh enim,",350
177,12,780,344,"dolor sit amet, consectetuer adipiscing elit. Etiam",250
217,17,758,198,velit. Sed malesuada augue,248
265,4,825,401,"ac mattis ornare, lectus ante dictum",814
252,34,213,407,mattis. Integer eu,5
84,6,727,45,nibh vulputate mauris sagittis placerat. Cras dictum,285
75,50,17,140,nibh vulputate mauris sagittis placerat. Cras dictum,117
250,68,500,333,eget massa. Suspendisse eleifend. Cras sed leo.,107
30,31,373,78,.cmbitr  ope mdlenu nna arnuoesbsnamolan,306
42,62,950,142,lorem ac risus.,151
249,9,200,140,"Duis mi enim, condimentum",321
208,56,354,272,Etiam vestibulum massa rutrum magna.,65
93,57,615,159,"blandit enim consequat purus. Maecenas libero est,",26
56,49,809,436,"luctus, ipsum leo elementum",180
221,26,457,147,Cras convallis convallis dolor. Quisque,354
106,1,818,329,arcu. Curabitur ut odio vel,242
79,40,693,165,"vulputate, lacus. Cras",263
170,58,374,292,"consequat nec, mollis vitae, posuere at, velit.",181
189,41,894,114,justo. Proin non massa non ante,199
272,62,316,64,"vitae, sodales at,",327
224,68,478,350,"Duis mi enim, condimentum",69
241,51,212,326,"vitae, aliquet nec, imperdiet nec, leo.",5
53,18,635,41,"Peb rsaail.uocasdplius h, ietv",144
137,48,898,150,eueaiiflhamsulntsmlsqs  tert.Piunouatlecvq rlie ,245
269,68,435,146,siilriqm ilanu td eug pes.aItangcUac,70
231,62,835,382,quam vel sapien,303
282,20,493,398,"cme ut e,ludainf  t ,lsrs irunaennndeuci,ibp,aeo",336
278,19,489,318,"elit. Etiam laoreet,",80
271,14,376,201,"ante, iaculis nec, eleifend",117
3,27,196,225,rba sEervm  ul t.gtmmtsumsuiaamaainu,223
48,55,923,199,"feugiat nec, diam. Duis mi",239
57,57,826,1,"lobortis quis, pede. Suspendisse dui.",334
271,26,130,183,aliquam eros turpis,319
262,54,665,359,"tmnyout simimpep, me en leto,duu ,sne",320
113,46,582,299,eget massa. Suspendisse eleifend. Cras sed leo.,270
134,61,244,81,"rutrum urna, nec luctus felis purus",82
14,29,382,102,suscipit nonummy. Fusce fermentum fermentum,30
280,36,1,72,Donec porttitor tellus non,222
115,6,760,287,"dis parturient montes, nascetur ridiculus mus.",290
180,70,394,28,In tincidunt congue turpis. In condimentum.,148
243,6,3,393,Sed neque. Sed,345
277,41,752,122,"ut, nulla. Cras eu tellus eu",161
232,58,712,304," duiu.ps,pseoidedsSnt is q lru.bseieo",80
95,22,6,74,erat vel pede blandit congue.,368
273,36,808,212,ac risus. Morbi metus. Vivamus,219
211,66,181,27,risus. Nulla eget metus,157
142,19,767,38,"at, velit. Pellentesque ultricies dignissim",264
76,63,560,448,"elit. Etiam laoreet,",217
108,27,834,364,tincidunt pede ac urna. Ut tincidunt vehicula,284
232,58,364,237,"mauris. Integer sem elit,",143
219,26,610,53,amet orci. Ut sagittis lobortis mauris.,17
268,21,841,318,enim. Etiam gravida,74
149,12,310,94,In faucibus. Morbi vehicula. Pellentesque tincidunt,41
60,33,84,124,"u  suuebii,usiia e .otlrsscqQerral,s uv",12
242,25,324,423,Duis dignissim tempor arcu.,258
157,29,719,16,fringilla purus mauris a nunc. In at,270
179,58,915,251,Vestibulum ut eros,79
97,22,709,252,purus mauris a nunc. In,168
214,62,795,41,ac metus vitae,335
129,69,900,326,"purus, accumsan interdum libero dui",64
45,63,44,396,tristique aliquet. Phasellus fermentum convallis,17
40,42,184,319,purus gravida sagittis.,234
205,66,193,73,"nec, cursus a, enim. Suspendisse aliquet,",374
100,60,452,364,interdum. Sed auctor,135
167,64,573,352,"pede sagittis augue,",194
73,44,820,276,Nam ac nulla. In tincidunt congue turpis.,291
193,25,400,130,ac orci. Ut,60
236,52,461,31,tristique senectus et netus et,138
199,7,763,313,Nulla facilisi. Sed,171
70,59,202,195,ipsum. Donec sollicitudin adipiscing ligula. Aenean,170
184,60,69,430,felis. Nulla tempor,91
91,38,427,123,"sem elit, pharetra ut, pharetra sed, hendrerit",211
224,36,971,1,volutpat. Nulla dignissim. Maecenas ornare egestas,237
192,40,3,77,quam. Curabitur vel lectus. Cum,252
199,12,849,168,orci luctus et ultrices posuere cubilia,196
255,45,164,137,"nulla. Integer vulputate, risus a ultricies",94
173,12,267,88,feugiat placerat velit. Quisque varius. Nam,48
275,44,134,284,erat volutpat. Nulla dignissim.,158
243,69,311,253," cpeslr .sre,mcu atisasin oeituuittrunnrudms d",109
87,62,492,296,Nullam ut nisi a odio semper cursus.,115
83,22,866,327,"nunc risus varius orci, in consequat enim",280
243,66,904,47,"tincidunt orci quis lectus. Nullam suscipit, est",295
46,10,688,259,lacus. Ut nec urna et arcu,31
84,21,437,126,ltribiUssoatsoti gt ,371
40,63,861,449,felis. Nulla tempor,247
152,56,358,102,"tempus eu, ligula.",282
162,20,318,163,ligula consectetuer rhoncus. Nullam,318
259,70,541,191,"Phasellus dolor elit,",357
110,31,496,407,metus. Vivamus euismod urna. Nullam lobortis,144
233,64,387,301,eu turpis. Nulla aliquet. Proin,288
109,31,74,409,Nullam ut nisi a odio semper cursus.,375
174,37,822,308,ac arcu. Nunc mauris. Morbi non sapien,237
234,53,530,177,Vestibulum ante ipsum,202
81,5,2,362,In tincidunt congue turpis. In condimentum.,188
20,28,323,303,nisi. Cum sociis natoque penatibus,163
59,57,928,210,"nec tellus. Nunc lectus pede,",32
1,24,494,286,"diam nunc, ullamcorper eu,",329
94,1,761,374,oprsct ieuersrst iuqoNvrt i.amael,73
96,28,429,262,Duis volutpat nunc sit amet metus. Aliquam,235
65,49,234,78,amet lorem semper auctor.,53
255,2,497,216,massa lobortis ultrices. Vivamus,266
242,26,549,157,dapibus ligula. Aliquam erat volutpat.,37
92,33,219,314,netus et malesuada fames ac turpis egestas.,254
269,27,63,419,iiin tmut tnudgcdmana.U ct,110
80,21,414,17,nisi. Cum sociis natoque penatibus,298
5,42,229,255,"pede, nonummy ut, molestie in, tempus",208
138,13,638,75,"non, dapibus rutrum,",117
10,41,121,287,sagittis. Nullam vitae diam. Proin,73
133,47,551,139,"Phasellus dolor elit, pellentesque a, facilisis",67
209,26,946,395,loi encturopotDenl ntsrot ,83
185,28,947,97,"leo elementum sem, vitae aliquam",62
274,37,786,268,"sed, est. Nunc laoreet",287
219,17,760,83,et ultrices posuere cubilia Curae,96
277,19,911,363,"scmtoo aiedoe ttnsrre ,clute",324
157,40,651,402,Donec porttitor tellus,334
186,10,618,136,Aenean euismod mauris eu elit.,28
270,9,983,285,quis diam luctus lobortis. Class,4
177,17,823,424,"aliquet vel, vulputate eu, odio. Phasellus",223
68,68,468,258,"gv,ecpt uu,a ede stienatlr necateim",100
56,28,404,418,"ante, iaculis nec, eleifend",89
47,42,8,413,"nisi nibh lacinia orci, consectetuer euismod",338
56,26,329,422,o pidmem.r eNsmemrpta a,189
136,28,390,285,Quisque fringilla euismod,263
269,10,296,433, clauuat.uusesrq i pusQ,32
113,3,667,332,Quisque fringilla euismod enim. Etiam gravida,254
68,65,157,20,eu neque pellentesque massa,168
257,17,210,331,ipsum primis in,288
130,41,530,84,Integer aliquam adipiscing lacus. Ut,280
45,42,60,186,Suspendisse commodo tincidunt nibh.,31
142,50,671,18,nulla. Donec non justo. Proin non,328
184,41,999,49,"Nam nulla magna, malesuada vel,",271
282,3,727,152,non justo. Proin non,324
125,65,621,1,"elit sed consequat auctor,",109
174,3,8,172,In condimentum. Donec at arcu. Vestibulum ante,17
77,26,64,83,"elit. Etiam laoreet,",101
33,8,552,166,"consectetuer, cursus et, magna. Praesent interdum ligula",189
202,29,22,335,dignissim tempor arcu.,300
99,46,642,131,"In mi pede, nonummy ut, molestie",372
185,56,302,185,ultrices posuere cubilia Curae,712
62,34,784,381,eget metus eu erat semper,33
255,64,790,237,"non, egestas a, dui.",128
167,19,420,309,orci luctus et ultrices posuere,100
163,51,67,188,massa rutrum magna. Cras convallis,243
189,51,30,237,"dictum mi, ac mattis",343
155,11,746,98,Morbi metus. Vivamus euismod urna. Nullam,23
105,19,173,365,"Quisque imperdiet, erat nonummy",141
56,41,84,115,risus. Morbi metus. Vivamus euismod urna. Nullam,112
197,65,992,366,rtl uaaeutq lAmtapv.io,332
262,49,635,92,a mi fringilla mi,72
179,37,179,241,at pede. Cras vulputate velit,161
277,50,20,140,a mi fringilla mi lacinia,226
118,48,45,25,risus. Nulla eget metus,346
132,68,616,353,Duis dignissim tempor arcu.,21
190,24,4,216,"mi pede, nonummy",140
196,12,775,187,Pellentesque habitant morbi tristique senectus et netus,187
155,56,523,240,ut quam vel,148
200,21,64,133,tristique aliquet. Phasellus fermentum convallis,40
51,3,649,26,"consectetuer, cursus et, magna. Praesent interdum ligula",255
172,42,380,445,amet diam eu dolor,120
23,61,661,402,"mi pede, nonummy",227
128,55,973,301,ultricies dignissim lacus. Aliquam rutrum lorem,171
187,40,607,372,taciti sociosqu ad,275
190,17,606,108,Cras interdum. Nunc sollicitudin,521
63,38,720,28,"supbeics  cudbao  eimeotanuM,retanasst. qlile rnen",157
84,12,300,348,risus. Morbi metus. Vivamus euismod urna. Nullam,252
31,53,701,298,"luctus, ipsum leo elementum",150
118,42,841,217,Pellentesque habitant morbi tristique senectus et netus,279
44,26,532,337,"elementum at, egestas a, scelerisque sed,",343
144,33,285,445,"nunc, ullamcorper eu, euismod ac,",128
240,53,235,83,Nulla tempor augue ac,109
237,50,215,48,Suspendisse commodo tincidunt nibh.,151
265,45,707,246,"est mauris, rhoncus id, mollis",28
31,50,30,371,Ut semper pretium neque. Morbi quis,60
235,49,499,379,Aenean euismod mauris eu elit.,191
28,34,123,24,sit amet risus.,254
139,56,987,118,"ante, iaculis nec, eleifend",215
4,40,475,253,"amet, consectetuer adipiscing elit.",110
198,66,419,87,"in aliquet lobortis, nisi",358
21,16,52,305,"Duis mi enim, condimentum",140
169,1,187,187,"diam nunc, ullamcorper eu,",305
86,54,282,272,"blandit enim consequat purus. Maecenas libero est,",143
62,56,729,95,"vitae, orci. Phasellus dapibus",317
263,7,983,245,"sit amet, dapibus id,",41
17,66,463,449,luctus. Curabitur egestas nunc,67
3,22,48,271,dolor egestas rhoncus. Proin nisl,68
258,19,893,351,eget metus. In nec,191
44,46,88,448,"dolor sit amet, consectetuer adipiscing elit. Etiam",75
60,17,99,58,"supbeics  cudbao  eimeotanuM,retanasst. qlile rnen",237
145,22,133,66,"gravida sit amet, dapibus id, blandit",37
215,43,207,65,arcu. Sed eu,218
76,36,241,414,"laoreet ipsum. Curabitur consequat,",221
279,57,701,285,lacus. Etiam bibendum fermentum metus. Aenean,327
189,26,854,67,"ante, iaculis nec, eleifend non, dapibus rutrum,",165
272,15,317,269,Cras convallis convallis dolor. Quisque tincidunt pede,108
138,14,62,259,"Phasellus dolor elit, pellentesque a, facilisis",43
241,69,762,58,"ornare, lectus ante dictum mi, ac mattis",243
162,39,333,418,"ultricies ornare, elit elit fermentum risus,",88
279,47,921,172,"gravida sit amet, dapibus id, blandit",329
