id_zakaznik,id_zamestnanec,vybavuje_dodavatel,id_cas,id_tovar,popis_chyby,uznanie,vybavenie,zdovodnenie,pocet_kusov
414,220,14,531,210, suacect  oa.crri,0,0,.senomgPdl vs urqi r.efls iimeimiQanulunniieo . slu ,4
77,36,12,455,443,"tiu e m. eaal,laimiuunSll l,cncnaeNse  nd",1,1, luiv chdelssairuniuntNt c.uail,1
82,37,23,544,287,"e.ia rgecncd oi  nb,dmfoclusn,npnDioibs iei",0,1,"u,eeu csa lmicnnq eiaFm",6
412,44,61,742,317,"esu m,no nirhqnnn is.coscratl  e,ucoePs",0,1,caii m u.tMuevrsnmaaslspu gitsb urusmeu ,6
19,21,15,654,369,.miiStPu on decrd,1,0," bvuuasae qsm iuiu.Mssm,istrla",5
496,272,69,733,239,leedec etptsu ,1,1,"tula cnnusac Aur cadit,imtnda va qtminig.i",2
97,276,9,559,315,"qduana cesi.ltrns ipelaete, Puu ia e ,ciisa",1,1,nd uluct ureindtnie sml,3
513,156,62,457,407,eudn entm.cne  p Aseseedae,1,0,"nsmaluespeietv ueo ,mmeml eit ",6
328,202,31,985,147,sooshe eudcr l.tnueaom rsi gda,1,1,nee ueq .ilsPmtvuetseel le,4
211,41,62,167,300,"u tatreuuqsl atal enciiectu.peCmbsrour,so ",1,0,"aseu  aCllure ttln,s.ul u",5
53,38,57,163,398,eletauausiietbe qisncrunaietttmlemPttb.u eesonqs hr q  ,0,1,segmt   sebedais.maeadNstn l,5
114,268,54,334,422,ss ed stal modsnd  tapirlum.susielieogienfciSnie.eseec ,1,0,sitDn lnemitnP u tesicueedects pqonlusure.,3
318,114,48,713,309,tm. iitci alsamnia,1,0,Mnra.r uisiobpneamn  iso,2
404,66,44,82,155,Dcito.ua dqount co slieule,1,0,eap.itnsivrounr uts  octcnuli PlDu,3
52,139,69,840,428,sueuesndalesi cPsetgnsbua trraiu.roc  etur eC ltnb.,1,1,rtisstiotiiebtsnc   ta tir oUa.r moght,3
45,206,29,356,420,"r Dspie.,roeI o .oln eaa eqetctf ngumisntiesnr",0,1,"so,tira neu vtsa qsel,m on.toeepm ,ul,vea e lciietcs",2
200,74,1,228,125," nma,etp taiht aerdtthrriee ,h rlrse,de uepsra",1,0,itsnscu me cgrdsplMtnaoid. iinteiaiiu,3
87,214,56,304,200,"ileiisit vecfad sas,,",1,0,a rNpunnnhtdetgau tpmi iu a nrl caetsuo..lri.aIccn ,4
301,245,26,163,193,lut iaeora meqavsi,0,1,lqsNlqeelun teleuep nue aue,3
139,124,1,584,419,S ream ou .deesN,1,1,rmlcgilufemciuPelnaae s.vntuols lssuo Del tnhca lu,5
273,229,34,377,307,u  iMusuti.legsc eordnnaa ,1,1,"c ee,,voeosqcnleni.lr s ,avt u t saalem meeotit,ispu",2
193,275,28,448,14,"teus qMeu,o blrelni",1,0,iqe isasu antusatingdte pmnebo ,6
320,66,32,151,286,"unissdmitatsoenen,tacuit  ulruprrcre ",1,1," enlausiv t spetunuuiacmcdn,arlpt eu lun mu",4
234,123,48,786,230,"alamdlin .atnlu,mnNbag  a",1,1,"g,vaaesupeot,na flctroiil ies tr",5
226,1,18,137,443,"gpu ieu.s rrmepudstem tiau tsina mec e,",0,1,"rsaneet eieep,uir vmu,m sspnlatti  ",2
54,229,29,579,230,"roudis dtu qira mqliutet,sSm, ciaer oe",0,0,"rlsce,fbilecoD, ne  baouv .uiid",3
413,176,19,45,45,"vqsammm,seeeea lieue tumo anltri ",0,0,tr aalgutcus.tnr rPeiste aebeususC,4
242,142,37,407,378,dosfidsaiulem.ss noeos piicmcS,1,0,auPo sss tlutleaeaneeti  emelmnr ,2
336,198,67,906,434,isncne.oue uch QoiqbD ri.,0,0,"ruee,piu,i,mlnnuo  tte ttmr r",3
494,193,60,369,406,msnovassnlaueip.tdaiMl la ec.itNu g,1,1,"jstnearuage eq vo e reti eustasnsmu,ep",1
131,191,42,245,373,qulua.nl  gaemNaumiaaeet l nq,0,1,aset uaeirPrsuugsat.r nlusecC ettb,4
185,76,30,881,129,"ue smmmlcusrerpde,iuc s iat rtat tu",1,1, asiiunclrnetutco.gtu. linunp dIn ,6
242,246,12,358,199,"cnd gi etueltlsili.srP v,asitiqees .i utasecnlemul",0,0,Stiuel  sdaieaqud alidiaim .cm,2
301,155,10,547,31,cigarnaia.gtaiufetsi ls  u ms aAefmlqrpesl,1,0,"atiilenn oa vuisa gSlgc vtseea,di.e eetc",3
36,24,5,957,37, tuuegio luslptrutuo eea etr,0,1,"t inh nteertutru  mprer,,ienumord",5
238,238,9,926,193,rauaual. ett g Iuqlcmiitiunn emqinAradc,0,0,edcl sio .rFdu esmo,4
52,232,56,535,121,  rc rai umAeml.uloariuusmqtrs,1,0, a  uu.irigaAulmqmdiivtmarsa ,4
48,281,36,282,131,suaue  gueltelu,0,1,"codueiuosu iul Qss retabss  ,q,eaum.lisiiv rrue",5
376,236,48,458,309,u aarmtmva dCobiniucuriiur . tee lod ,0,0,tlpstaaamsuCrri saesiga c.t ir,3
375,103,3,610,1,t esagmieteiu u tastmf,0,1,D c  iabm raMuuinocrNuacis. us.r,1
530,156,4,524,426, su.ttcDq Pftielaccau.olvaeomeug usluh  elsmnlnllnuii raesl,1,1,"nrAslnuge m  eoeeaesutuc,ainctt.rem sisn du",3
146,15,56,571,278,"euuc e,ethsluai vu,rru trittlm  emtce, isa",0,1,rdolticusgiiM.tmiess  i cnpeundnaiati,2
140,105,45,344,36,luiqepaSitira  snes usneetueutuq.abnbesncmidseevdtiEn si m ,0,0,n m  rA .eiiamnnunnosniNutdci iieal eaoo dnmesi.,5
365,232,38,30,205,uu lpN.litsar eu,1,1,cnelt.ab un mtsaraeuV ueio Dtc,3
239,283,40,691,5,aei enat grmgdnI,1,1,"co.tcseivuucmpinriluale uomlNhl uas rer,td  enls tege",5
177,280,14,286,89,"lmta.p.sr aut sdnurtbtus ,rueu icoPeusj",1,0, sva e.ui viritassue.gtritsaiP sDddpugrarag na,5
96,178,41,200,145,mu lr..eersgglsc cnt iurIeeaesnt roa  ntduisnuqeiltmIipm,1,0,Inc. oD asruenmAneee ncti  c n it.e.ogisene,6
192,9,12,712,44,ssrgcei uts .ueauCtuabltr,1,0,".tus ua, bsrnleuemo csdn sqeeNtibl edi etcu",5
472,210,61,329,44,mdseumossseiS cicdilis nooafp.,1,1,id e bi rc ni.ouMIetsanfarroeirubm.p,4
485,264,6,544,345,ssmri.ioem asttirPltsavum plhme iauleeu s a ,1,0,"  mt isuavata,gbdpeiraids",3
276,218,29,107,3,e u masatviVtsmi,0,1,adus lmr qa.aaiAgtium iimvru ,1
400,82,7,553,393,"otrluc c r ltvipre n osenscDhcamil.,m eoNsVnuavu.ue",1,0,ts.hrero sVnmub cniic oieeo oneluoum dtermra.  tmndu,4
215,80,38,688,357,susmusp Aneag.ndgee uim.Siuennaartces e ids l,1,1,"is.diaaib nn  ,lt,idt",3
52,58,54,34,72,"terl t  eaue,sh,timpra",0,0,aig   eipttsutaisqdtigisus.ir svarauupvr ,1
398,221,58,879,122,"rsnp ingfausuium uc rlr.t, asirsuaanl i ",1,0,"l e bnlueitltiehIh.pnsinncruua dPau.te vtual,sngtl ",2
466,236,49,659,289,siii gf escoas.ttneDl,0,1,r rces imospdant.Cea uiacerteusnsi ,1
13,140,21,177,408,.adipssDtvv udg  siuii aaasearrgu.tivtiag r,0,0,"a datuu cerseocoeoclui ,setq nn,tg",3
27,198,6,32,107,"l s,eumlnncoi st",0,1,"eDn mn l m.seeneIoueret u.rmemtotu  lm,loc",1
478,99,19,230,385,"il ivs, tca,dsfiiesae",1,1,"sdi,eivl  tleetsa,sveeialetil  clet.atane,q Pou na",1
171,175,52,801,302,tses rcainnc m iteee almgmau,0,0,esluiocMrstecu r mauuibt   t.tos aje,2
276,254,33,283,163,"gmtusco asii,tnt c spuiifu, bdic san ,entaulu",1,0,"eiet.steesonDnu,dlirrbcec  cuomai  i dor",1
490,166,30,218,63,aaei l uvhc.osCiqae elltru,0,0,"et r um aolrtaobruecea,ncipraro lro,l",1
134,105,17,290,309,.um . eIenmsrnciiuptgtonudo nc,1,1, n .emevsatii cu elluosusqtcoC,5
85,167,50,732,40,ocneuuarrua teaelso erjctru ib  osM .mt,0,1,sasrm itclciati. isatc srtrtguidaeleuCp ,1
277,28,17,831,213, sca ruiniqsltopgiml.irt aiisupirsuo. sdAb,1,0,"e c  m,ratisemssetapt",1
491,62,24,425,112,rur sntr eoetooltlpce.si t,1,0,"ll eai n fee,,lacemlna vuaisvautdoi  .,evsresudbib",4
260,239,2,2,401,eudtiel  mhg .r saunrscaodsoeo,1,1,nislt m lr ecuanue deNsulpl,3
251,54,10,70,126,eoctrlml torpeaootmdmtotn en  ..oihcron gsndrDia neu,0,1,or.aepmeur.dl d Nalim oroil sPn,4
303,224,15,291,393,"c,diee sef deeld eminqntuu",0,1,ltgDs asa efcn eangctim.tuDioioietl rf meuen ,1
304,60,2,484,303,l am lqlauatg. eea muqeinNaun,0,1,ln itnqosletar  true ligecdnagnim.IiuImet,2
215,188,63,775,282,"gu tndl pnaqi r re,i dsl vcuuad.ismbitaitmoaudAo",1,1,liraNtsum usueo i.c cqll,1
486,78,4,196,28," bArnh a.amreb ilui,iea nltooqr",1,1,"aau liuslsiii easlnii,semlsc c asclgac nbiu,tfif af o",1
38,3,22,478,296,iceevmtnueqc.m a ds nairloau ,1,1,"is eurtroorpt t,o slumnei",2
316,33,51,587,158,"i ss,ieittctednnoiemc pdago tulcrar soe",0,0,astuege d aeuiId i.et raguamlesiunugcemaneam lastd ,5
484,133,65,40,444,adirm engnet Iag,0,0,s mtpmd epiad ori.ecuamtin,3
461,114,34,821,124,ensa   uesatt ca mMiluorjoeoert.ucrur b,0,1,isC naputlbo.us  atsiceusq eetnocium,1
369,102,64,390,329,st  pnii riaeugtdrtsnmea,1,1,"rbodDoc me eesorlncr.i,  nuui cdiiteates",3
269,8,60,715,84,rlov au eiu Pimreunc.s  odo,0,0,"mtm svplesmmuu,ieeeoitea n l e",1
264,206,12,667,368,Faea.slru eaat e uicgmqsapun .suensit qetg e,0,0," ,bilebclu tslluusris oo tiefoan",1
76,29,6,631,132,"iqrmlim.aedqcautsd ,P  uael ivu shsaui .bsiaop",1,0,"lr se oieonns a tpff niirdage israa,mtcinpatlilieg tne.,Micc",5
315,259,14,813,246,"ainucal  iel l,nuces n,detSa",0,0, auuu c i.rsrmnNiMac burDsci a.o,1
499,30,3,61,62, uitidteentaugu cnde gi ueu,1,1,"aeis ueeauem,stl.cd,usqi  rms s nuisSpen",4
530,219,5,176,383,smaene nc gma,1,0,"ter, br  d.a.naeScd,i riol Pue eros dinteerh",5
378,111,60,258,426, ie elssvgaeuritf,0,0, qroritQtouoea erurnun. csn,2
363,49,42,813,241,unu uiteiuag iendtdu e etcg,0,0,.piSniu  dmrepcimNueunldotoeis non.sisselt cs.i ldou u coodmnnm,5
124,169,66,888,178,"gassutia taols incncimtniiepc ,b , suu ,fdtuu",1,1,"telie,ela lrle,rti sulert qssuuepeeieb  oeqlnttto",3
394,27,29,80,283,guslidngva le dgaanie p.unicairincaAn ,1,1,"untltua a,uliqeuptn a ducolccu  avrentsnu,o",6
135,167,28,268,193,sm usmsMat giins an mr.Dioeraudgipi,0,1,"vepsa eeumil,n mscost,lteumeei utm l u",2
120,109,25,587,123,"qisi ,erqtitc ausu,",0,0,"evtogteriuielAame lu i.l, tcatq ",3
274,157,19,766,264,htav  so.VDlsscsrnn eits.emoitr.uloiccbr  ouue,1,1,"tun ,ttor,er,it u irpnem uelm",4
372,87,42,634,358,nm taminn dn.esAgieiur neon ie meN tnea,0,0,"e, lihusrrntsubimsoil  son oaoedpts ter it",1
132,236,49,504,129,omtissai d bslcuarl Ctlo.us,0,1,"itl itrur mrreltfu  sipe,fuennli ul aismgtesa",2
488,163,7,81,27,aAnrei avnu nddeacsneg ,1,0,.mti glo.rle auauulvut AplaiNtlaa lq,3
517,275,21,529,152, rsaabammslevitiuuusmtm rEut ,1,1,mteues   oippammcdtdNiamrm r.e,4
374,87,58,176,234,mmtlua edanurstua spetac  se eiasf,0,0,s ebddi i  c orrnuepree.Piotslns,1
64,249,11,247,285,ii  emupstpamsnri,1,0,ealmtoNaun gglal. a lumsnn i,6
206,1,32,34,403,ecusailaaeMiqas n tleciu,0,1,imaauuA qisia d mvr.lrmui agt,2
283,15,68,973,133,"is,p acri.a  lincundmqanncaaug iut tAiubddv",0,1,  mseltlneunuualpl s rcdeNi,1
274,190,25,876,328,"itc,mm siusblnu,e oneu veid",0,1,"iu io slsiula inndaeiaa,re puq snvQd,gu ups,ticron",4
173,188,60,726,202," oer,spoumrvl   ae,eloeei ltarrC.stm",0,0,"l.t c uumbc ,, au sun sliaa itsuttefsurueCal",3
306,204,29,625,435,nsis ddar tiep muuscee. euaSssescvl qeuetii,1,0, sra os . otDileuiuuuprttnvnnlPicc,2
435,75,42,132,30,rMnmauiq.ssueii  ,0,0,aqul.pPquim seh  mtiabn edbiteta salaudseqnui,6
109,223,26,107,330,"ismepnsSu tasle iduseqe,",1,0,"emtsertio,cu nSslo.te,ndnl a un   ",1
10,91,30,733,304,  ueamNso.eSed r,0,1,"sua, serm r,urtuit ttii  uers.uesclm",2
73,33,27,614,153,mNu uceeal au s tauea llaSldagu.sud,0,0," te iQpp,ii dsvuusuriio nnlucgnsqa,i ao un,elasard",1
210,219,45,301,2,ocaq ltn.lDooeecuiiu ds tu,1,1,.iin nn.oetimuneeessgnAa mIen  n et ,5
534,124,19,361,214,Sdeee eg.dteue nq ,0,1,"anartetosgu.lNouapntinito  ri e  ialmll,l tmetprg um",1
175,30,12,122,420,"mnuacfng ,omiayte u",1,0,ot  ocaeuur  .Ntsnsr atr iucmst,4
133,243,29,224,375,"toteumrsi la, mosdi p",0,0,"csne taauu. ,iuieu qDpr uasspsslQiu ",3
434,135,9,47,330,n urem ms penmuet rssemubmfiaiurfmimu uepVitt c.rtaeln,0,1,"Dlroi,gne mvtia.lus i vmeronrercle afp",1
161,2,25,280,256,"r mlerscoCt loues,amurl ",0,1,euospdsSd ied pl.srtuescalsesfnu e  . lirlosu,1
191,141,32,246,155," uul.qsiud sis t mvi bmiaacapd,eohse u.iPqrlaa",0,0,",e anulmeoa  urt,nqt saarcttic un inileuc ctnmAtsinad",1
350,60,22,558,18,se lsati ms omdeetloa.es,0,0,am.u eipuuite ramstsem r sptge,3
215,165,12,728,340,"m t,pdai ,bidsaue",0,1," lutmmutticrruu a,ssrees.s  riu, iet",1
210,93,15,71,207,"uof mn, neidg ten,i.aac",0,1,"lo,ecu etgisos lrmletmle ",5
42,262,26,736,266,"i ica eiic.nde,om,cnbibnssDgdoruepnil o nf ",0,0,te deccqctuarrtutqemlglnI.iaumris aiuui i aAnn l,4
188,138,37,957,52,usamlareloipe   rutq aeesQttspstiialcit.rci u N.vqrorveeu,1,1,l lslas amrn.vonCuratrncvaoigumal  isc,6
264,123,32,422,87,"aia nlele.t io,arobhA nibrrqm u",1,0,"isrgs panttstada eiuermtr ,snu ecionnm",5
175,178,55,616,104, artmlui.nm.olA  ceousacvotqioi ldm,1,1,la.avqreau SAu cu itelaonlmd.optaed immg puolr,1
525,238,23,142,403,msq use.rsNuuedlue lssemaene qeip u crl,1,0,"slltuslprmoec. N ceen .ho ci,orucar ivnDnunte ",3
169,231,6,621,137,tulslsiallAsteeseutpq e snnia ueemd onSe.ie,1,0, ooiom m.gNttudaecs Dcdngnsoiior  a omnnrmac,5
156,7,2,403,395,"cee  sele. puicsutnt cel elscn, urdNal,ut",1,0,"eiuidrcpt,e outDu  Se lsdou.asr  mnoeuma",3
402,26,24,803,293,"Np dtlnlmise .iavha uitee l mcs,au ec,riounlr",0,0,"ea oleattebmt tleiol.ei,iE  rr",3
2,88,32,654,277, isClt vuhe rioleeucqaa.al,0,1,"auedetlu,luunligctta eqS. esc dsu  aauuNie adannul m",1
80,184,38,80,1,"lqucoi   ,aanmuluusbc,asai rmarieem",1,0,".ee ,in  let,oPltnieiscvlasuva  d,eqaltesa lettiea",6
263,218,39,254,9,fedi.ne  aleseo r.esdCl,1,0,"eara iauatt d,utmtlaim.,ismasrbsamdmav uulreu   e sE",3
20,259,61,195,262,qiluls.stureate N u iMapus eurt .l.ai,1,0,vedreu tmmib.tlotpu   don beseoi,2
181,215,7,886,306,elmideinn ee  felsc s elqmtuapePuuit,1,0,"cDtuoeutse,surnoe srut  au tiPs.c vi. lroslpir",5
301,56,30,53,339,"tudmmal  ess,.auea",0,0,r stt eonsubVuenul imo,5
100,41,54,439,256,o n nliaeuieCrdrorup r ceaesc.nee s scDtm.tabsioi,0,0,",stce isl afuttilosoudciusbaulcju  in",3
96,203,41,744,238,erg anMpsitsa.ri susniio  Dmuidmamg,1,0," abmaeNelaqunn ietud edg  s nngma eetmall.sa,ss",2
158,63,28,232,122,uneehPl n sisttoi.btmeuea ti bsenrl uqmiectsarteueqa qt,1,1,svbtatt recla uaiiltimeahss t .gpaupurni,5
231,233,6,301,299,"a rean liveeotsiueis ditald , t",0,0, plspariedn ieieevmt,4
394,220,39,74,91,"annlle m uamd ueltiuNlSeai . inla,sc",1,0,"un, d eden eu.dNtuee, latn.mmas usmfecea aelulir l,i",6
37,170,39,589,133,til cug msnriudiptiMscdiaoenn.e itsia,0,0,iieu q nscittatue  iahbetrsnstertmbo,3
301,273,7,900,293,autsudaMmii ina.sDipsorrmemsign  g ,0,0,  ouavrt eg oAiol lmdl.utaaidamaeqmrc.uSenuppl,3
226,237,46,449,348, gadoctntuluiDs qe uuealo ilolc.i.,1,0,lnasngaunr  toi tmNleom.troap t,1
404,122,44,475,79,"am oeitsieopsrtoigdi uent upd,rsl cc stnecmai",1,0,oDci.Pojneornusnt   on,4
488,67,28,949,227,pmhbnsseoce aatriqaliMupdi eh.sg riaau irAtil i.nm,0,0,u gudr ianIcumgtsm udgaeiteaeumeanl  .madalateesaa d ,4
15,212,38,358,418,snl.rut.Vistic.tirses o Ds e ehocva bnomouurlc,1,0,ln oteishibqastneisl qtemreatu Pirntusete cueb,6
242,175,62,320,254,a a satdduSsci.mql a miMiecldnieaeeuai ,0,0,ee tasa eeestl avivtntcai eamiilSgs dc .u,3
255,27,22,389,275,"dipis.garoSd etueme m a.Seelct,ut,  deleacugt e",1,1,"an,.lmes.Nuldua gr e illnemA   louieiuiueet auas",2
503,220,3,204,93,urmmutaErbsmveitmtasuia  ul s,1,1,",leest mimu,teepmc naou s tuu ellvsmei",3
153,53,5,693,257,ateruorilacr euo  btu .  sresmcjuetoMna,1,1,"basnaa  mgdu a nqnglseetm.aluasletdn s eNieme, ",2
153,33,25,52,183,es e.nauqmtVauc lmasiubscaesn um,1,1,"t .tlialg meaN upgrpinl ,taitromlm e nt aoeunoulistr",6
60,18,55,48,268,"lietom mea tresneie,esm crpsspo.atD fc t, ",0,0,ae ti dcpbolmu nuoNs urdasc ,4
383,254,38,709,62,ifupavaiNttg.elc rg  ile.laea uultlaml,1,1,p  da.eui croerossmus,2
176,34,55,256,350,Ditooeclhe e nni tedrnserolou idt.omtrmmcor pt,1,1,ras atraup.uigs sgr ePDeat. a disudaingsvivtir,5
353,29,7,446,143,"aeeielSdegrafr  t,hte ps",0,0," ubitl os snbluso,a llefritucieo",6
491,230,64,116,400,"samta.eu pern rmetsitcd,siu  uueep gm i",0,1," st,ic.ai stmeriatsEgpitti  eec emoitcueanndl",1
139,151,32,763,135,r uub.rlrmsrsticMoeur o mai ,0,1,"eietrl trtspm,teloii e uoenvaeecgo,u  rla nes",4
53,197,33,772,56,uguaeleu.sut l e,0,0,is eaPea.u  dtasitsuar sDpgrvagigtiri nadvru.s,2
351,2,29,261,145,"scit ec a.en ,iagodano tuumnrDifu ,",1,1,c rmr  bcna.Nui rMDuciia assu.uo,2
235,233,24,511,251,sipt mireno.n nu,1,1,faiome eensdcs s elSds  nrCuelism. lussi.cdograat niisetepie,1
398,131,58,606,437,nu  eodatal almtvmc plugue.uSrepera,1,1,ml.iauamq  taiusuid g vrrmAia,3
294,281,47,534,58,udeui.sud aa emaigatiuascl uesldema  gmaetn,1,1,"dsmld,n,s,qle eutcnaanibite e,i ieu  bpflonis sele",5
127,155,18,595,81,p radthgeoi  rntceD a.ttornlonoo. eldiuremnc monstom,0,1,"ut, rubusaa s.ssiis mmiaevulqM",3
147,104,61,616,349,raccr .asoei  cut,0,1,"aedonice v,u.innto dleut,ummmDg si itinmtmeac,e   p",2
132,99,20,331,375,aug elirlNlllsi.a uuitcm,0,0,"s .nIeotol  tmm,cDmueen  tnulme .rmereueol",1
80,75,25,628,35,"smsloiortp,  eouituren rt",1,0,eaorenhetdrIa seaq genn.nrn teee unAisre ,6
343,132,27,105,309,ltar uimitens iiuMidcpcsnie ao.dtnsgi,1,0,sndurAeumend ee .s et pmnenteeacfm e,3
481,276,35,532,403,eoqunan u trepor t neeme,0,1,dunde nercip. etcrQunt uqsoola. udaii ,6
396,9,41,960,154,lc rC sauu veeliaiteholaq.,0,1,eueha aauumsiu.Ptallicsiem u assitg  vm tpasre ,2
235,134,69,976,172,"umue,ou gneieosmltpeelmrera  ,te npulsi tes erne",1,0,"msspmaei, entsier er ",3
303,270,18,389,405,lt etuaueidanir iq.ri qtAIcam cgmuulann,1,0,"etuircntsiamcgoneld   tmnueaueeneu ,sAs.rs ",4
400,245,55,574,190,"aefr jicttn ugs uc uss,teosae ab,ulusa",1,0,dmr.ndacttmtEiauaieie g imp m,4
302,130,4,395,15,"uarn s uaf,sstuoecsus ajiec,ebatlt  ug",1,0, s.iugtagsss vDeinuPdrrt ar ptsri.aia egidaauv,4
286,173,18,541,228,t.cldvauoom nl .oaiqlro iiscm muteA,1,1, stvqmt.eeu  eulsll us tenteemliPeevpu atuiup,2
430,44,16,227,101,"eaeigssml, q, easne ,ucdarue lmqsseet t u,amtee",1,0,"ietrls nostpoo,umrt  ueri",1
409,188,65,527,396," sN Dnrot iuoruhtpa.cmccVlaoleervnv,ci suen s.u eml",0,1," co b,e ioorencluo dscmMo. iaetdm,,istrombtae mua ",3
126,141,9,94,234,"g,ae,noila e siscorue rlmlpl tfrcort iupcarmnlre aa",0,1,en .anm iaea nnset.gsIpeasrAe,6
230,105,34,34,218,iur o.osoeord taltho .n ntogndnerDtmcame ce pirmotnl,1,0,"ctluss usi agbiasieia i ocenm lf,nul,fla",3
437,247,33,144,417,igtudp tninmarr tse siae,0,1," qu utsu ierieei.,Dumsundp lsmu",4
165,23,33,44,68,"ia,rmue s crlecua  udmrptsumitts te",1,1,"e memoiums spvente,utlimea  le",4
226,263,6,99,92," e,bnc,Dsid.bg ino asolioimpu inin cdrenecf",1,1,"olirr,e ct tin l iltmentumieeuasfeerr",2
230,37,60,499,213,"uomrteeaeait i, dpe,tqlrvteciucian  ",0,0,"ein tst urrmdtlcloyeplemueomnit rrueeriia ieq ie Qsu,,i nat",5
382,196,4,908,444,o.s iea teli erlmiDneofot dDag cnucnogrl.fu,0,1,.e iimoU  canit trhtsb,2
415,84,39,408,350,aui.v rr tueCmiuooandir iedam   lbtuc,1,0,",eaeccichNs rlpoutorlust  onrenle.in uD .mcnv ",5
281,239,12,839,385,oeits.degelemaSu  u.,1,0,roi bms ceDnbmufieeo pnt.tl eeds,6
252,68,16,973,76,rIsatI nusirualdggmou linip tee tnrmce srue.eenmicts. lq,0,0,  etausSmdsectsiitsinualpvesat   vgeseee,5
241,72,29,604,135,seeacmfrsda sae   t tlaepuasumtniu,0,1,  nopMrniberinsuom s.aia,1
300,45,4,491,243,"t,l lomcmnoueeermeeDn ",0,1,tnlpnuttIsncad ul in.rieo gnuc ui.,1
78,217,23,599,183,aunesn gDAc  aec iqeNme.tcuiu rn i.slesms.on,0,1,rqlpgaAfmautsui dc ae  .maaeliasmtteeaes uss ,2
415,184,54,462,107,s oiee a mdeiullcnqutnl.fe mliooDrlcs.ogtan avltiuu cu,1,1,"efaebiniluslmasui gl c,i i,afcn ialssati oussfc li",3
329,33,30,522,259,"tumil mos,ut mml l,c seineepaismutu qaeul veea",1,1,gut.tgsennn iclaItadiueerorielmin qI mt l,1
369,9,9,550,95,c .ismeneMatn aae,1,1,imip Noce utrmm m.pedadm sreat,4
312,59,47,950,422,nur sints u .orpiMmiernoaes ,0,1,"msul  uivnps eem,iaoetl eeemtm",4
63,119,28,704,26,url.umPs.bieca rCttNlmalundd rhi iealus utu,1,1,"rd S eet.ncsauen,t ",3
258,116,26,284,269,"po e,caecuer,litrtmtogrt, ea t du",0,0,". e,dSs,um iiarpn une tmsslsue eesiqscau",4
483,103,9,107,276,"em crraeptlcapiscl, noe rsu oiulaoifelr,rma a rgtln",0,0,mUiiassho.rtisib otterleitra  tge tt c  onmoist,5
259,243,29,276,150,lumtm trl  oeseousrel mlnIee.. u,0,0,e hilcu lu.eilmosnlvnerceilPgufaDstemo saalaqu .tn l,2
169,215,24,268,319,oc.nilltmgth d lemnl ieainuuc ten.hIsrPnaob dosu,1,1,eaet Nmrape asised momaen.m  i.cnAp.aadst mpni rsmeu,5
168,131,64,741,23, oe dvilutstoe ,1,1,l timdc sd aadmaiuliSuia eqei.,2
378,118,11,497,16,"s  uiSan. sg  isg,ledeoenaditeeclatce",1,0,lPieupmd.roso rnom eliNra.a  ld,5
315,249,54,230,132,"mu ept nit,ruel u,u msrdarsrcue",0,0,eaesemuf bnipildiPi au usc.nhiaisucnnomctsosti d.uNnl lshlaS dl.ol sl,6
99,73,10,733,145, emtnsau itlv tscjtoei,1,1,"e,usi spellq usteteiunmmeeso  lqisllrltte",4
92,173,11,670,156,ersPs colgu  olesniireotsaunr . ondh,1,1,ugseeqqaeii   nmtvatr eSss usutgaeniieent.eepnnsd,2
345,52,40,457,248,iearuu  nio udes.cvPoolrm  ,0,1,.idAinuicul treame qntrttcuiaq nelcui Ir aagmusl,5
368,224,12,659,137,"m ,n nmhoano r ousliv emcb.,y uinoVodlna",0,1,tmucsolIoe.trnell . umos mD  leeueenr ,3
277,212,51,774,270,lb amsio s prul nudlqs ceictasCt.si uittoiatat,1,1, masn usDiiuti dFsm er esoo ie creaa.llmtu.,5
371,179,31,689,172," m n,acnnuuNS.a salelitii  elmluadel",1,1,rn.scjatsu  mueoletu isc ateta rr euo,3
324,281,5,520,202,"D gnrmeei ouoorrlcnta niper e,lsafml",0,1,"ilua.a s  vedsloeserq mQieiuuu ,sibsuctsiu,rro ",6
417,133,25,71,66,aquaeuectmc e nsn,0,1,Pcunitdtbu si.sr tur neaer Ptrnoll. srg suaeuoaebnsee iCc,1
30,125,50,953,362,"ei.ealol, tut mtp d Smeis dS.udauectegcega, eer",1,0,"viq,dsalin itfeuctere , teaie",5
376,260,14,808,246, biep astlvuissl tbu.uooteanruqir uncuCe  casetmCi,1,0,sd.cusleildts oSldenssu ierecumes p o F a.,5
49,178,20,133,66,mnsga neam ec,0,1,"o,e,u  goalceretfiiip rsataslntv",3
405,183,2,598,230,ed Afmtnpnen  ued.etsmermsae uee,1,0,re rue oaa lmstersmromspimt.a  uteci,5
516,86,66,344,4,sel.easneit ags btmd,0,1,"auuo n ieuaA  idu eei s.Nrll alutg,ueealmmle.sni",2
501,133,48,715,301,D  esatuistmi,1,0,.lmpeNPlido  soremol riua .ardn,3
196,225,28,786,337,d.NolamrPdr lo.i onl iau,1,1,a e.il Detloaiesra umcuqrsitmrupi dcs Qluu.pe,4
462,166,53,34,426,"tgirc tdomua eoe, ,rcptueterl,at ",1,0,onenosdin to rumoaNtga.mm coDagmcisnr o dc i,6
153,25,59,906,93,n ind cgeneaiavgn.galuu ai crldisAapni,1,0,"cdr eliiuesi ar a nnuce,octo.ota s ciecsccum ertoair",1
