id_cas	id_tovar	id_zamestnanec	id_pobocka	id_zakaznik	druh_otazky	text_otazky	text_odpovede	uspesne_vybavenie
92	286	29	10	25	filmy	nunc. In at pede. Cras vulputate velit eu	dis parturient montes, nascetur ridiculus mus.	0
359	309	221	6	392	filmy	vel turpis. Aliquam adipiscing lobortis	ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae	1
690	38	197	2	201	kniha	laoreet ipsum. Curabitur consequat, lectus sit	parturient montes, nascetur ridiculus mus. Aenean eget magna.	0
916	423	246	1	206	hry	vel, convallis in, cursus et, eros. Proin ultrices.	diam. Sed diam lorem, auctor quis, tristique ac,	1
934	168	219	5	473	filmy	montes, nascetur ridiculus mus. Proin	justo faucibus lectus, a sollicitudin orci	0
906	162	184	3	75	rhy	natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.	lorem ut aliquam iaculis, lacus	1
475	20	17	2	423	filmy	vulputate dui, nec tempus mauris erat eget ipsum. Suspendisse	Curabitur massa. Vestibulum accumsan neque et nunc. Quisque ornare	0
828	212	216	12	389	filmy	tr snualum mdgiun ipsPdcisc saoriue iiture.omsn, e nnttrrsa	aliquam arcu. Aliquam ultrices iaculis odio. Nam interdum enim non nisi. Aenean eget	1
789	113	68	8	387	kniha	lobortis quis, pede. Suspendisse dui. Fusce diam nunc,	ligula. Aenean euismod mauris eu elit.	0
295	190	83	6	42	filmy	massa lobortis ultrices. Vivamus	diam eu dolor egestas rhoncus. Proin nisl sem, consequat nec, mollis vitae, posuere	1
264	148	187	12	514	hry	augue. Sed molestie. Sed id risus	sem elit, pharetra ut, pharetra sed, hendrerit a, arcu. Sed et	0
614	261	141	2	115	hry	ipsum dolor sit amet, consectetuer adipiscing elit.	Cras lorem lorem, luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie. Sed	1
310	72	162	5	380	filmy	massa. Suspendisse eleifend. Cras sed	eme oeePst tcerii  snciasrDla ulFcCpas ubisshs r	0
580	204	234	2	365	filmy	cursus et, eros. Proin	bibendum sed, est. Nunc laoreet lectus quis massa. Mauris vestibulum, neque sed dictum eleifend, nunc	1
12	90	9	10	512	kniha	massa. Suspendisse eleifend. Cras sed leo. Cras vehicula aliquet	Integer urna. Vivamus molestie dapibus ligula. Aliquam erat volutpat. Nulla dignissim.	0
430	28	246	7	449	filmy	sapien. Nunc pulvinar arcu et	Nunc ac sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare,	1
82	155	228	11	152	filmy	tnmuns  ii piapismre	euismod et, commodo at, libero. Morbi	0
128	138	148	2	91	kniha	nisi nibh lacinia orci, consectetuer euismod	mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla,	1
573	223	119	12	530	knaih	nisi sem semper erat, in consectetuer ipsum nunc	nunc. In at pede. Cras vulputate velit eu sem. Pellentesque ut ipsum ac mi eleifend	0
469	240	69	12	2	kniha	pirmsn uedi t uspismeuenuptt gsue.tsed r,e vclasteuSmaa uep i	lacinia. Sed congue, elit sed consequat auctor, nunc nulla vulputate dui, nec tempus mauris	1
143	407	282	5	442	kniha	vitae purus gravida sagittis.	fermentum fermentum arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices	0
233	371	144	9	498	lmiyf	n dsuaea tu mc,lamees,.	aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque a, facilisis non,	1
880	377	184	9	231	filmy	Maecenas malesuada fringilla est. Mauris eu turpis. Nulla aliquet.	convallis, ante lectus convallis est, vitae sodales nisi magna sed dui. Fusce aliquam, enim nec	0
951	45	282	4	124	filmy	Donec porttitor tellus non	fringilla purus mauris a nunc. In at pede.	1
118	176	16	1	297	filmy	gravida. Praesent eu nulla at sem molestie sodales. Mauris	vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris id sapien. Cras	0
989	311	182	3	124	hry	magnis dis parturient montes, nascetur	id magna et ipsum cursus vestibulum. Mauris magna. Duis dignissim	1
995	238	229	6	89	fmyil	Nam ac nulla. In	mauris sit amet lorem semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis risus. In	0
348	210	92	8	206	filmy	nec urna et arcu	lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor	1
660	362	111	1	467	filmy	iaculis enim, sit amet ornare lectus	sem, vitae aliquam eros turpis non enim. Mauris quis turpis vitae purus gravida	0
700	430	92	10	98	filmy	sit amet risus. Donec egestas. Aliquam nec	aliquet diam. Sed diam lorem, auctor	1
740	22	193	6	342	kniha	eu odio tristique pharetra. Quisque ac libero nec ligula consectetuer	consequat nec, mollis vitae, posuere at, velit. Cras	0
344	18	80	5	525	filmy	condimentum eget, volutpat ornare,	parturient montes, nascetur ridiculus mus. Proin vel arcu	1
393	235	231	7	373	hry	risus, at fringilla purus mauris	pellentesque a, facilisis non, bibendum sed, est. Nunc laoreet lectus quis	0
448	181	131	3	67	filmy	ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis	lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor	1
572	76	182	7	482	filmy	tellus. Suspendisse sed dolor. Fusce mi lorem, vehicula et,	lorem, luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie.	0
927	419	249	10	303	filmy	sapien. Nunc pulvinar arcu et	est, vitae sodales nisi magna sed	1
799	212	192	4	148	kniha	sursaut cn sNuaer ai, l.eMsmetdusqss toa .lcee i	Ut sagittis lobortis mauris. Suspendisse aliquet molestie tellus.	0
913	108	114	12	297	filmy	eu erat semper rutrum. Fusce dolor quam, elementum	elementum, dui quis accumsan convallis, ante lectus convallis	1
542	140	161	9	285	filmy	rhoncus id, mollis nec, cursus	Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris	0
421	182	74	10	51	kniha	enim, gravida sit amet,	molestie sodales. Mauris blandit enim consequat purus. Maecenas libero est, congue a, aliquet	1
810	66	177	3	366	hry	sed leo. Cras vehicula aliquet libero. Integer in magna.	Suspendisse non leo. Vivamus nibh	0
193	402	174	9	137	hry	quam, elementum at, egestas a, scelerisque sed, sapien.	malesuada fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed	1
578	14	226	6	12	kniha	Vivamus euismod urna. Nullam lobortis quam a felis	aliquet magna a neque. Nullam	0
751	259	96	4	269	lmyfi	Nam ligula elit, pretium	per conubia nostra, per inceptos hymenaeos. Mauris	1
320	98	110	10	425	filmy	Donec at arcu. Vestibulum	Curabitur massa. Vestibulum accumsan neque et nunc. Quisque ornare tortor	0
325	87	10	3	7	kniha	scelerisque mollis. Phasellus libero mauris, aliquam eu,	Sed dictum. Proin eget odio. Aliquam vulputate ullamcorper magna. Sed eu eros. Nam	1
136	300	17	12	163	hry	sn utetdm  speuigcrsart maiatneni,nsor	turpis. In condimentum. Donec at arcu. Vestibulum ante ipsum primis in faucibus	0
673	34	51	2	121	hry	augue ac ipsum. Phasellus vitae	orci lacus vestibulum lorem, sit amet ultricies sem	1
337	141	43	4	195	filmy	leo elementum sem, vitae aliquam eros turpis	diam lorem, auctor quis, tristique ac,	0
587	59	204	11	295	hry	sed pede. Cum sociis natoque penatibus et magnis dis parturient	inceptos hymenaeos. Mauris ut quam vel	1
268	104	113	2	413	kniha	imperdiet non, vestibulum nec,	lin ea laiqoeoubhlIe qt .lre e eusneciellr utaapeeltngeg dm.hnsi,stiovP urall	0
251	357	108	6	18	filmy	Mauris magna. Duis dignissim tempor arcu.	i urnufVeee c aeisnsrpss rtisc.atueplm i stim itlnmbicr curluoui efpocmmeuuu  sbrtetu ua	1
804	220	93	7	179	filmy	aptent taciti sociosqu ad	Integer vitae nibh. Donec est mauris, rhoncus id, mollis nec, cursus a,	0
213	160	78	12	215	filmy	vestibulum, neque sed dictum eleifend, nunc risus varius orci,	scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu turpis. Nulla aliquet. Proin	1
389	155	255	5	392	hry	pede sagittis augue, eu tempor erat neque non quam. Pellentesque	diam lorem, auctor quis, tristique ac,	0
805	195	89	7	290	hry	dolor dapibus gravida. Aliquam tincidunt, nunc	magna. Cras convallis convallis dolor. Quisque tincidunt pede ac urna. Ut tincidunt vehicula risus. Nulla	1
432	278	171	8	236	filmy	tellus lorem eu metus. In lorem. Donec elementum, lorem ut	turpis. Nulla aliquet. Proin velit. Sed malesuada augue ut lacus. Nulla	0
860	128	279	9	216	kniha	sed consequat auctor, nunc nulla vulputate	tellus. Suspendisse sed dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus.	1
466	185	66	11	460	kniha	augue scelerisque mollis. Phasellus libero mauris, aliquam eu, accumsan	scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu	0
807	122	159	12	31	kniha	nec, malesuada ut, sem.	vulputate, lacus. Cras interdum. Nunc sollicitudin	1
679	404	248	3	260	filmy	nascetur ridiculus mus. Proin vel arcu eu	lacus. Aliquam rutrum lorem ac risus.	0
597	141	233	10	117	hry	elit sed consequat auctor, nunc nulla vulputate	nunc est, mollis non, cursus non, egestas a, dui. Cras	1
673	261	106	5	295	kniha	uotQ .  Nesuiosiuqrarenucnratt os rr	egestas, urna justo faucibus lectus, a sollicitudin orci sem eget	0
941	264	171	8	4	liymf	eleifend. Cras sed leo. Cras vehicula aliquet	dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus.	1
207	117	147	5	109	hry	at arcu. Vestibulum ante ipsum primis	Nunc lectus pede, ultrices a, auctor non,	0
898	414	131	8	196	filmy	et tristique pellentesque, tellus sem	sem mollis dui, in sodales elit erat vitae	1
585	394	226	8	88	filmy	nulla. Donec non justo. Proin	velit justo nec ante. Maecenas	0
163	451	144	11	237	hry	nibh sit amet orci. Ut sagittis lobortis mauris. Suspendisse aliquet	molestie tortor nibh sit amet orci. Ut sagittis	1
135	404	178	1	69	kniha	sit amet, dapibus id, blandit at, nisi.	ut, nulla. Cras eu tellus eu augue	0
248	247	248	8	336	kniha	posuere at, velit. Cras	sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis	1
972	397	50	8	185	hry	sapien, cursus in, hendrerit consectetuer, cursus et, magna. Praesent	et magnis dis parturient montes, nascetur ridiculus mus. Proin vel arcu eu odio	0
101	151	152	12	447	hry	Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh.	Nam nulla magna, malesuada vel, convallis in, cursus et, eros. Proin ultrices. Duis volutpat	1
530	226	274	5	170	kniha	nibh dolor, nonummy ac, feugiat non, lobortis	lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor	0
718	361	19	5	188	kniha	vulputate eu, odio. Phasellus at augue id	nunc, ullamcorper eu, euismod ac, fermentum	1
592	138	37	3	170	filmy	ipsum dolor sit amet, consectetuer adipiscing elit.	sed pede nec ante blandit viverra. Donec tempus, lorem fringilla ornare	0
108	107	238	3	372	filmy	leo. Morbi neque tellus, imperdiet non, vestibulum nec,	Aenean eget metus. In nec	1
666	178	255	5	161	kniha	ridiculus mus. Proin vel nisl. Quisque fringilla euismod	est. Mauris eu turpis. Nulla aliquet. Proin velit. Sed malesuada augue ut lacus.	0
552	444	134	11	2	hry	tellus. Aenean egestas hendrerit	ipsum. Suspendisse non leo. Vivamus nibh dolor, nonummy ac, feugiat non,	1
664	446	10	11	34	filmy	mattis semper, dui lectus rutrum urna,	dignissim. Maecenas ornare egestas ligula. Nullam feugiat	0
675	376	279	12	91	kniha	quam, elementum at, egestas a,	non magna. Nam ligula elit,	1
581	56	243	4	18	hry	quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed	tellus justo sit amet nulla. Donec non justo. Proin non massa non ante bibendum ullamcorper.	0
758	189	79	11	485	hry	dolor dapibus gravida. Aliquam tincidunt, nunc	massa rutrum magna. Cras convallis convallis dolor. Quisque tincidunt pede ac urna. Ut tincidunt	1
709	308	40	3	408	filmy	Integer sem elit, pharetra ut, pharetra sed,	g moi .nrnut ie  smraNlolmo lcrrohdoataptetonn entio.ec dlnumaemDi g	0
859	117	50	3	209	filmy	aliquam eu, accumsan sed, facilisis vitae, orci. Phasellus	Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla	1
261	305	71	3	406	filmy	nascetur ridiculus mus. Aenean eget	consequat enim diam vel arcu. Curabitur ut odio	0
22	91	88	8	52	filmy	varius ultrices, mauris ipsum porta elit, a feugiat tellus	mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare,	1
677	177	212	10	79	filmy	posuere at, velit. Cras	dignissim. Maecenas ornare egestas ligula. Nullam feugiat	0
577	306	94	6	242	hry	congue a, aliquet vel, vulputate eu, odio. Phasellus at augue	ut erat. Sed nunc est, mollis	1
650	309	93	8	112	hry	non dui nec urna	Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla	0
392	191	111	8	390	filmy	Morbi neque tellus, imperdiet non, vestibulum nec, euismod	tellus. Phasellus elit pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris	1
7	439	49	10	526	kniha	Suspendisse sagittis. Nullam vitae diam. Proin dolor. Nulla	Sed auctor odio a purus. Duis elementum, dui quis accumsan convallis, ante	0
898	189	92	4	355	kniha	Donec porttitor tellus non	mauris sapien, cursus in, hendrerit consectetuer,	1
283	249	130	11	501	filmy	dictum. Phasellus in felis. Nulla tempor augue ac ipsum. Phasellus	dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus.	0
605	103	106	6	221	hry	Aliquam ornare, libero at auctor ullamcorper, nisl arcu iaculis enim,	convallis in, cursus et, eros. Proin ultrices. Duis	1
407	184	164	11	147	hry	eget magna. Suspendisse tristique neque venenatis	amet, consectetuer adipiscing elit. Aliquam auctor, velit eget laoreet posuere, enim nisl	0
560	427	167	12	192	filmy	nulla at sem molestie sodales. Mauris blandit	lacinia mattis. Integer eu lacus. Quisque imperdiet,	1
781	422	179	8	518	inhak	 s iaalusMsu u..a  stmm ascroeeitcoutjr etb	justo faucibus lectus, a sollicitudin orci	0
841	55	213	3	332	hry	malesuada id, erat. Etiam vestibulum massa rutrum	tincidunt nibh. Phasellus nulla. Integer vulputate, risus a	1
864	295	269	5	164	filmy	pharetra. Nam ac nulla. In tincidunt congue	sagittis. Nullam vitae diam. Proin dolor. Nulla semper tellus id nunc interdum feugiat. Sed	0
1000	243	208	10	519	hry	molestie sodales. Mauris blandit enim	gravida. Aliquam tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac mattis velit	1
774	14	195	4	449	hry	uscei.ioasN uuiraurs . cnbgesnmtmearoD   r uscpcs.MDus.  eait	Nam nulla magna, malesuada vel, convallis in, cursus et, eros. Proin ultrices. Duis volutpat	0
677	400	187	5	75	kniha	velit. Cras lorem lorem, luctus ut,	vulputate velit eu sem. Pellentesque ut ipsum	1
321	37	154	11	146	hry	pede, ultrices a, auctor non, feugiat nec, diam.	arcu vel quam dignissim pharetra. Nam ac nulla. In tincidunt	0
864	449	176	10	483	kniha	tellus. Aenean egestas hendrerit	magna. Cras convallis convallis dolor. Quisque tincidunt pede ac urna. Ut	1
387	447	251	3	492	filmy	elit. Curabitur sed tortor.	aliquam adipiscing lacus. Ut nec urna et arcu	0
485	404	90	2	455	kniha	taciti sociosqu ad litora torquent	elit. Nulla facilisi. Sed neque. Sed	1
284	16	98	7	421	filmy	a feugiat tellus lorem eu metus. In lorem. Donec elementum,	fermentum arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere	0
460	394	53	9	210	hry	vestibulum, neque sed dictum eleifend, nunc risus varius	vitae, sodales at, velit. Pellentesque ultricies dignissim lacus. Aliquam rutrum lorem ac	1
141	421	218	7	197	kniha	nibh. Donec est mauris,	elementum sem, vitae aliquam eros turpis non enim. Mauris quis turpis	0
764	65	249	6	346	filmy	eros turpis non enim. Mauris	consequat enim diam vel arcu. Curabitur ut odio vel	1
668	184	163	1	434	filmy	sem magna nec quam.	orci, adipiscing non, luctus sit amet, faucibus ut, nulla. Cras eu tellus eu augue	0
712	231	159	4	34	filmy	Nullam lobortis quam a	posuere cubilia Curae	1
260	444	16	2	37	kniha	Mauris nulla. Integer urna. Vivamus molestie dapibus	amneaed se eio  rlrti.niiMnMnctsnpottioiplais.pscir rbc ouarbtigoin n h dimhea eusi	0
669	153	276	5	35	kniha	montes, nascetur ridiculus mus. Proin	lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor	1
86	237	4	4	231	hry	sapien, cursus in, hendrerit consectetuer, cursus et, magna. Praesent	massa lobortis ultrices. Vivamus rhoncus. Donec est. Nunc ullamcorper, velit	0
243	33	68	11	230	hry	sem magna nec quam.	sed sem egestas blandit. Nam nulla magna, malesuada vel, convallis in, cursus et, eros. Proin	1
647	202	72	10	480	kniha	spaau,ilrsieoer icimup,mr ttlts  u	mattis ornare, lectus ante dictum mi, ac mattis velit justo nec ante.	0
883	406	89	4	66	kniha	Praesent eu nulla at sem molestie sodales. Mauris blandit	sed libero. Proin sed turpis	1
17	154	83	6	107	hry	condimentum eget, volutpat ornare,	Integer vitae nibh. Donec est mauris, rhoncus	0
162	415	209	11	91	kniha	sem semper erat, in consectetuer ipsum	luctus felis purus ac tellus. Suspendisse sed	1
540	337	176	8	501	kniha	oi,p, ectnrultu ne ovadmrnategemot	arcu et pede. Nunc sed orci lobortis augue	0
928	187	268	7	408	myilf	nonummy ultricies ornare, elit elit fermentum risus, at	id sapien. Cras dolor dolor,	1
78	100	66	8	166	filmy	risus. In mi pede, nonummy ut,	ante. Vivamus non lorem vitae odio sagittis	0
731	42	102	8	137	hry	ut, sem. Nulla interdum. Curabitur dictum. Phasellus	ante blandit viverra. Donec tempus, lorem	1
21	22	261	4	417	hry	ac turpis egestas. Aliquam fringilla	sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis	0
264	144	211	3	243	filmy	pede sagittis augue, eu tempor erat neque non quam. Pellentesque	Mauris non dui nec urna	1
47	88	53	7	417	kniha	ornare. In faucibus. Morbi vehicula. Pellentesque tincidunt	odio sagittis semper. Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh. Donec	0
454	7	125	11	157	kniha	a ultricies adipiscing, enim mi	Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu.	1
525	444	141	12	65	hry	dolor. Fusce feugiat. Lorem	litora torquent per conubia nostra, per inceptos hymenaeos.	0
101	61	59	10	44	kniha	enim. Suspendisse aliquet, sem	ligula. Nullam enim. Sed nulla ante, iaculis nec, eleifend non, dapibus	1
336	436	41	2	256	hry	dui lectus rutrum urna, nec luctus felis purus ac tellus.	fringilla purus mauris a nunc. In at pede. Cras	0
684	421	276	6	338	filmy	dolor. Fusce feugiat. Lorem	elit erat vitae risus. Duis a mi fringilla mi lacinia	1
628	426	85	3	246	filmy	elit. Curabitur sed tortor.	iaculis enim, sit amet ornare lectus justo	0
231	116	241	6	510	kniha	Suspendisse aliquet, sem ut cursus	tincidunt, neque vitae semper egestas, urna justo faucibus lectus, a	1
552	432	146	5	221	yrh	sit amet risus. Donec egestas. Aliquam nec	mua.anaaosreseraes itee gliNcliMdnss  ng	0
764	317	175	6	313	kniha	ut aliquam iaculis, lacus pede sagittis augue,	Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla	1
850	177	7	5	527	hry	aptent taciti sociosqu ad	varius orci, in consequat enim diam vel arcu. Curabitur ut	0
913	414	194	8	82	filmy	malesuada fringilla est. Mauris eu turpis. Nulla aliquet. Proin	ligula. Aenean euismod mauris eu elit.	1
