id_faktura,id_zamestnanec,id_tovar,id_zakaznik,id_cas,id_pobocka,suma,naklady,vybavenie,poznamka,prevzatie,platba,stav_objednavky
1832,267,446,339,51,11,697.9949534871,636.724099936,0,velit justo nec,osobny_odber,nezaplatena,Zrusena
963,66,277,192,687,5,78.8403247949,501.510832971,1,felis. Nulla tempor augue ac,osobny_odber,nezaplatena,Odoslana
581,164,228,34,317,12,54.9005834851,34.2562659038,1,nisi. Cum sociis,dobierka,zaplatena,Prijata
109,231,63,458,203,12,66.7298081331,636.076360289,1,"risus. Donec nibh enim, gravida",osobny_odber,nezaplatena,Zrusena
685,84,389,249,614,8,81.2200806104,30.0433250656,1,"varius orci, in consequat",kurier,zaplatena,Vybavena
1862,4,232,508,48,1,58.0602628645,441.3883065339,0,mus. Proin vel arcu eu,kurier,nezaplatena,Vybavena
831,63,266,309,516,7,866.4034227841,708.2333508879,0,"mollis non, cursus non, egestas a,",osobny_odber,nezaplatena,Vybavena
1022,105,140,469,201,9,415.627499111,809.6588564571,1,"ultrices sit amet, risus.",kurier,zaplatena,Pripravuje sa
1843,81,300,108,919,6,493.18754673,71.8290318735,0,"eget, volutpat ornare,",kurier,zaplatena,Vybavena
1788,160,404,506,78,4,610.4425285012,188.2609880995,1,"ultrices sit amet, risus.",osobny_odber,zaplatena,Pripravuje sa
757,84,118,248,238,7,10.7704391703,336.016294593,1,nisl. Nulla eu,kurier,zaplatena,Odoslana
1428,232,75,491,882,4,69.4643477909,40.1432523457,0,"cursus non, egestas a, dui. Cras",osobny_odber,zaplatena,Zrusena
31,254,254,339,422,6,474.5355788618,126.3574514072,0,risus. Duis a mi fringilla,osobny_odber,zaplatena,Vybavena
819,176,152,350,441,5,174.8123457655,341.8797518592,0,"a, magna. Lorem ipsum dolor sit",dobierka,nezaplatena,Vybavena
1057,248,421,82,225,4,52.4433896411,289.6819871385,1,"rhoncus. Nullam velit dui,",dobierka,nezaplatena,Prijata
1254,5,235,45,298,7,58.4614071529,16.4190212823,1,"pretium aliquet, metus urna convallis",osobny_odber,zaplatena,Vybavena
145,157,24,229,20,1,35.2073149756,779.7630805057,1,luctus lobortis. Class aptent taciti,kurier,nezaplatena,Vybavena
1517,72,415,452,366,7,18.5579060111,638.9984576963,0,Aenean euismod mauris,osobny_odber,nezaplatena,Zrusena
1701,156,401,381,823,1,160.9500017948,258.9245569892,0,"dis parturient montes, nascetur",osobny_odber,nezaplatena,Vybavena
923,261,296,407,118,12,856.8791956641,826.8211803865,1,Ut sagittis lobortis mauris.,osobny_odber,zaplatena,Prijata
132,216,185,333,57,2,43.3689633384,57.8843080066,1,Class aptent taciti sociosqu ad litora,osobny_odber,nezaplatena,Prijata
324,223,81,161,387,7,270.6926944666,195.8111135289,0,Proin vel nisl. Quisque fringilla euismod,osobny_odber,zaplatena,Vybavena
1108,28,163,520,323,4,122.9150202125,144.8550016154,1,vulputate ullamcorper magna. Sed eu eros.,kurier,zaplatena,Pripravuje sa
859,187,51,40,928,5,74.5252847206,2.8528584028,0,Curae; Phasellus ornare. Fusce,osobny_odber,zaplatena,Pripravuje sa
1307,46,71,68,542,4,17.2047024127,1.099197669,0,"mi lorem, vehicula et, rutrum eu,",kurier,nezaplatena,Odoslana
382,158,164,12,920,11,10.1956628729,6.2225188874,1,nec luctus felis purus,kurier,zaplatena,Vybavena
551,128,95,93,567,9,11.9552659336,75.8233454358,0,et pede. Nunc sed,kurier,zaplatena,Vybavena
1262,54,90,374,383,3,328.2366883941,51.0881644813,0,vitae dolor. Donec fringilla. Donec,osobny_odber,nezaplatena,Zrusena
17,88,12,112,969,4,96.1937933229,82.5303856004,1,rutrum magna. Cras,osobny_odber,zaplatena,Pripravuje sa
216,280,298,252,185,9,32.4569965713,32.6303466735,0,sapien. Aenean massa. Integer vitae nibh.,osobny_odber,zaplatena,Zrusena
1761,122,147,474,696,2,14.0774519183,887.7780787647,1,"consequat nec, mollis",kurier,nezaplatena,Pripravuje sa
326,177,357,442,719,8,589.0519330278,48.8678722177,0,purus ac tellus. Suspendisse sed dolor.,kurier,nezaplatena,Vybavena
1353,145,235,106,205,8,696.5816360898,773.6161028501,0,Proin vel nisl. Quisque fringilla euismod,osobny_odber,nezaplatena,Prijata
520,116,338,276,396,12,874.7213431634,31.686583478,0,non sapien molestie orci tincidunt,kurier,nezaplatena,Pripravuje sa
111,186,104,255,806,2,34.5073922537,28.3632455813,1,odio tristique pharetra. Quisque ac,kurier,zaplatena,Vybavena
276,281,233,427,184,4,281.4808338881,855.9412774164,0,facilisis lorem tristique,dobierka,zaplatena,Prijata
669,206,367,229,99,2,71.752816299,9.3962512538,1,"nulla magna, malesuada vel, convallis in,",kurier,nezaplatena,Vybavena
662,95,372,317,894,6,481.9978163578,519.150704518,1,Etiam gravida molestie arcu. Sed,dobierka,nezaplatena,Prijata
312,91,412,404,859,7,23.004323151,8.6578910379,1,mauris id sapien. Cras,kurier,zaplatena,Pripravuje sa
90,251,425,409,306,1,80.3660070989,71.2490992667,0,"Duis risus odio, auctor vitae,",dobierka,zaplatena,Odoslana
772,275,223,533,641,11,40.5850596726,13.002700964,0,"pretium aliquet, metus urna convallis",kurier,nezaplatena,Zrusena
1440,160,217,129,865,12,456.5264950506,318.769139098,0,diam. Proin dolor.,dobierka,nezaplatena,Odoslana
794,77,353,158,273,12,355.0639022142,30.1736204932,0,velit justo nec,osobny_odber,nezaplatena,Pripravuje sa
1008,195,177,372,988,5,60.4576452635,264.5160688553,0,"dui. Fusce aliquam,",osobny_odber,zaplatena,Zrusena
593,36,80,428,310,2,31.333027361,31.4692033874,0,nulla. Cras eu tellus eu,osobny_odber,nezaplatena,Odoslana
157,219,329,119,250,6,401.5116482042,57.3277440621,0,Pellentesque ut ipsum ac,osobny_odber,nezaplatena,Zrusena
780,69,213,113,910,9,66.275964817,410.8738455456,1,"a purus. Duis elementum, dui quis",dobierka,zaplatena,Zrusena
226,258,21,483,479,10,41.2905159406,390.3419806156,0,"augue ut lacus. Nulla tincidunt, neque",kurier,nezaplatena,Prijata
1146,149,39,352,575,3,681.0592114925,49.9711721577,1,mus. Proin vel arcu eu,dobierka,zaplatena,Vybavena
1533,200,237,140,404,8,254.4983630069,331.0885594692,1,"dictum eu, eleifend",kurier,zaplatena,Zrusena
1645,270,92,476,120,11,216.7198467068,47.4203822901,1,Nulla semper tellus id nunc interdum,osobny_odber,nezaplatena,Zrusena
1801,215,363,112,189,7,8.3705388475,23.1107244501,0,"semper erat, in consectetuer ipsum nunc",dobierka,nezaplatena,Pripravuje sa
569,222,8,309,416,8,60.4576452635,62.5179130118,1,facilisis. Suspendisse commodo,osobny_odber,nezaplatena,Prijata
605,174,443,154,400,6,44.3148565944,52.886071899,1,sed orci lobortis augue scelerisque mollis.,dobierka,zaplatena,Pripravuje sa
1653,271,187,254,56,7,90.7695898321,10.9055502573,0,quam. Pellentesque habitant morbi,dobierka,nezaplatena,Vybavena
509,198,274,296,198,3,749.6387008578,32.193641765,0,"Etiam ligula tortor,",kurier,nezaplatena,Vybavena
181,127,91,466,607,10,14.0703565907,18.1392335286,1,morbi tristique senectus et,dobierka,zaplatena,Odoslana
720,63,220,244,410,12,52.3536819499,55.5130600138,1,Nulla tempor augue ac,kurier,zaplatena,Pripravuje sa
1388,131,99,417,16,7,209.1788756661,67.8676300216,0,volutpat. Nulla dignissim. Maecenas ornare egestas,kurier,nezaplatena,Zrusena
1193,226,13,231,300,6,22.1734062769,62.9927298473,0,et malesuada fames ac turpis,osobny_odber,nezaplatena,Vybavena
580,75,168,343,49,1,217.567903921,88.3550093416,1,"odio. Etiam ligula tortor, dictum",kurier,nezaplatena,Zrusena
33,37,262,471,278,3,828.7392118946,808.470072085,0,turpis nec mauris,osobny_odber,nezaplatena,Vybavena
1388,91,386,451,654,1,55.9588278644,37.1614643466,0,Nam ac nulla. In tincidunt,dobierka,nezaplatena,Pripravuje sa
882,43,92,182,321,2,1.1580908671,472.6719517261,1,Mauris quis turpis vitae purus,osobny_odber,nezaplatena,Odoslana
21,238,164,371,972,10,89.521558769,30.202024919,1,odio tristique pharetra. Quisque ac,dobierka,nezaplatena,Zrusena
1724,162,29,339,821,8,18.2978160214,54.6730394242,1,"luctus ut, pellentesque eget, dictum placerat,",dobierka,zaplatena,Vybavena
1555,245,241,144,674,5,66.275964817,58.2297777012,0,ligula. Donec luctus aliquet odio.,kurier,nezaplatena,Zrusena
980,142,254,171,407,6,19.6661611088,81.3875393802,1,sed orci lobortis augue,dobierka,zaplatena,Vybavena
1347,129,295,522,167,7,148.0460409075,10.9055502573,0,"bibendum ullamcorper. Duis cursus, diam at",kurier,nezaplatena,Vybavena
427,62,193,9,131,3,456.1839024536,192.9836352356,1,adipiscing. Mauris molestie pharetra nibh.,dobierka,zaplatena,Pripravuje sa
120,240,7,191,501,3,722.4382441491,78.4871420916,0,"nisl elementum purus,",kurier,zaplatena,Odoslana
272,253,329,519,697,6,944.0339254215,1.1390319513,1,"nibh enim, gravida",osobny_odber,zaplatena,Vybavena
1364,109,244,484,995,10,706.7515114322,29.528712756,0,"justo faucibus lectus,",dobierka,nezaplatena,Prijata
161,71,143,144,680,2,59.5709082205,76.2695534946,0,Sed auctor odio,dobierka,nezaplatena,Prijata
1156,256,172,3,306,10,82.3606853373,13.1205442781,0,nibh sit amet,osobny_odber,zaplatena,Pripravuje sa
1760,103,42,235,438,2,890.6611744314,69.3514360115,0,Donec vitae erat,osobny_odber,nezaplatena,Prijata
1454,264,6,234,352,1,706.7515114322,27.7571323933,0,eu nulla at sem molestie sodales.,dobierka,zaplatena,Zrusena
1260,175,29,37,318,12,90.6796496361,650.7500347216,1,"pretium aliquet, metus urna convallis",kurier,zaplatena,Prijata
1584,124,135,288,485,7,270.6926944666,76.7169193458,0,enim. Etiam gravida,kurier,zaplatena,Pripravuje sa
361,36,178,320,458,5,40.5177694745,0.6068429165,1,"parturient montes, nascetur ridiculus mus.",kurier,zaplatena,Vybavena
1250,45,217,138,816,5,334.6755527891,60.0568273198,0,lacus. Ut nec urna,osobny_odber,nezaplatena,Odoslana
64,40,106,380,179,1,10.1956628729,61.1662590411,0,adipiscing. Mauris molestie pharetra nibh.,dobierka,nezaplatena,Vybavena
495,2,366,321,568,12,184.0606047772,17.4004492303,0,Donec fringilla. Donec feugiat,kurier,zaplatena,Vybavena
966,30,309,428,162,4,89.521558769,8.7670150353,0,"congue, elit sed consequat auctor, nunc",dobierka,nezaplatena,Zrusena
553,93,399,152,291,4,801.4922537841,849.6305328794,1,"lacus vestibulum lorem, sit amet ultricies",osobny_odber,nezaplatena,Odoslana
1170,90,366,306,190,1,96.1937933229,99.4434318971,0,"elit. Etiam laoreet, libero et tristique",kurier,nezaplatena,Vybavena
1374,75,423,218,259,6,20.7827703562,18.1392335286,0,Proin vel nisl. Quisque fringilla euismod,dobierka,nezaplatena,Vybavena
1984,114,45,317,35,9,738.9908893965,108.0277328845,1,"pretium et, rutrum",osobny_odber,zaplatena,Odoslana
1979,192,107,139,766,2,88.5139494203,536.1961713061,1,Praesent eu dui. Cum sociis natoque,dobierka,nezaplatena,Pripravuje sa
681,28,199,124,436,6,9.3274958432,126.3444435317,0,sociis natoque penatibus et,dobierka,nezaplatena,Pripravuje sa
1467,228,58,380,829,5,52.3536819499,309.2343885452,1,"varius orci, in consequat",dobierka,zaplatena,Pripravuje sa
1851,69,323,280,116,3,928.1399524771,691.6410592385,1,"aliquet, sem ut cursus luctus,",osobny_odber,nezaplatena,Vybavena
1337,226,300,458,480,2,8.6641683243,676.6666031443,1,"euismod in, dolor. Fusce feugiat.",kurier,nezaplatena,Prijata
812,209,367,223,74,10,478.2307096757,785.2608357556,1,"lacus vestibulum lorem,",dobierka,nezaplatena,Odoslana
1949,255,117,137,245,3,866.4034227841,39.0320670046,0,enim. Etiam gravida molestie,osobny_odber,nezaplatena,Zrusena
922,120,317,204,298,6,60.4576452635,29.3782170257,1,enim. Nunc ut erat. Sed nunc,kurier,nezaplatena,Vybavena
81,233,277,408,618,3,1.2400209904,834.6869548783,0,eros turpis non enim.,kurier,nezaplatena,Zrusena
426,271,163,4,696,4,8.9057885576,68.6955695646,0,mauris blandit mattis. Cras eget nisi,kurier,nezaplatena,Odoslana
1832,185,351,302,934,1,11.9552659336,46.891336469,0,eros turpis non enim.,dobierka,nezaplatena,Vybavena
43,58,364,444,954,4,79.810035415,622.3480643705,1,"eleifend, nunc risus varius orci,",kurier,nezaplatena,Pripravuje sa
1178,52,32,514,29,11,697.6188318804,36.3750869315,1,odio tristique pharetra. Quisque ac,osobny_odber,zaplatena,Vybavena
403,88,32,62,260,1,54.9005834851,31.0566530284,1,Sed auctor odio,kurier,nezaplatena,Pripravuje sa
1913,188,348,466,960,6,521.0977741517,2.6998318825,0,aliquet. Proin velit. Sed,osobny_odber,zaplatena,Vybavena
715,152,362,398,860,7,367.876177188,89.9656541878,1,Duis ac arcu. Nunc mauris. Morbi,osobny_odber,nezaplatena,Zrusena
839,129,41,397,210,11,35.4544206522,830.5489241146,1,"lacinia vitae, sodales at,",osobny_odber,zaplatena,Prijata
637,123,206,151,646,11,975.2438208088,433.798034722,1,"ante bibendum ullamcorper. Duis cursus,",osobny_odber,nezaplatena,Prijata
227,219,39,96,661,6,801.4922537841,9.6933952533,1,arcu. Vestibulum ante ipsum primis in,kurier,nezaplatena,Pripravuje sa
228,17,176,219,123,5,40.0036671199,58.2297777012,1,"Nam ligula elit,",kurier,nezaplatena,Vybavena
1730,93,40,379,525,12,500.0678086653,76.2695534946,0,eu nulla at sem molestie sodales.,osobny_odber,nezaplatena,Prijata
276,77,326,489,789,10,456.1839024536,74.0813532332,0,pharetra. Quisque ac,osobny_odber,nezaplatena,Pripravuje sa
936,121,80,183,206,4,805.4999331944,484.7568271682,0,Ut sagittis lobortis,kurier,nezaplatena,Prijata
796,152,344,400,260,12,35.2073149756,83.213783456,0,"dui. Fusce diam nunc,",dobierka,nezaplatena,Zrusena
1019,268,161,200,147,11,25.1463081222,253.3327504992,0,quam. Pellentesque habitant morbi,kurier,nezaplatena,Odoslana
531,259,445,237,16,3,334.6755527891,589.4554323982,0,"Fusce diam nunc, ullamcorper",osobny_odber,zaplatena,Pripravuje sa
654,178,16,479,762,10,35.2073149756,627.8569486924,1,"gravida non, sollicitudin a, malesuada",kurier,nezaplatena,Prijata
943,60,200,253,862,12,22.7567390073,14.8122232687,1,"gravida non, sollicitudin a, malesuada",dobierka,zaplatena,Prijata
1660,190,141,63,736,2,52.6893136557,42.6882588677,1,"vitae semper egestas,",osobny_odber,zaplatena,Pripravuje sa
966,255,132,170,373,3,66.8084172066,618.918851763,0,at arcu. Vestibulum,osobny_odber,zaplatena,Vybavena
1427,86,349,293,110,7,270.6926944666,30.1736204932,1,Mauris non dui nec,osobny_odber,zaplatena,Pripravuje sa
1113,46,202,156,194,2,722.4382441491,101.5934453812,0,"a, magna. Lorem ipsum dolor sit",osobny_odber,nezaplatena,Pripravuje sa
485,59,406,525,736,2,214.4262613729,50.7847651932,1,nec orci. Donec nibh. Quisque,kurier,nezaplatena,Pripravuje sa
663,42,397,498,128,9,11.9552659336,68.6955695646,0,"tellus sem mollis dui, in sodales",kurier,zaplatena,Odoslana
1533,235,275,330,539,10,60.8090054709,676.6666031443,0,turpis. Nulla aliquet. Proin velit. Sed,dobierka,nezaplatena,Pripravuje sa
1609,205,89,62,875,11,99.5988557115,855.9412774164,0,"dui, nec tempus mauris erat eget",osobny_odber,zaplatena,Zrusena
1816,86,370,127,921,5,160.9500017948,523.9635736216,1,"non, luctus sit",dobierka,zaplatena,Zrusena
1247,187,106,182,356,5,67.8517083172,448.3052667696,0,"porta elit, a",dobierka,nezaplatena,Vybavena
1258,34,423,428,962,5,33.5262449924,30.0433250656,1,condimentum. Donec at arcu. Vestibulum ante,osobny_odber,nezaplatena,Odoslana
890,21,90,525,268,2,805.4999331944,627.8569486924,0,sit amet lorem semper auctor. Mauris,kurier,nezaplatena,Prijata
233,212,285,412,96,12,83.4020417184,86.678084638,1,dignissim pharetra. Nam ac nulla. In,osobny_odber,zaplatena,Zrusena
898,171,255,381,930,8,19.6661611088,295.4130195547,1,"dui. Fusce diam nunc,",osobny_odber,zaplatena,Zrusena
1355,91,238,361,223,2,206.4486234449,68.0590283079,0,"eget, volutpat ornare,",kurier,zaplatena,Prijata
1733,206,314,395,443,11,724.4508070871,59.6483683353,1,turpis nec mauris,osobny_odber,nezaplatena,Vybavena
127,156,59,95,116,8,160.9500017948,14.5057178568,1,"lorem, luctus ut,",kurier,nezaplatena,Pripravuje sa
1276,38,172,376,737,7,79.3543068226,787.2492088471,0,Vivamus sit amet risus. Donec,osobny_odber,nezaplatena,Odoslana
1324,55,188,477,805,11,254.4983630069,674.674830772,0,"Fusce diam nunc, ullamcorper eu,",osobny_odber,nezaplatena,Prijata
326,150,27,520,774,2,247.8071912192,7.6858240832,1,sem molestie sodales. Mauris blandit enim,kurier,nezaplatena,Pripravuje sa
515,95,91,482,337,4,97.9371185414,23.000494712,1,rhoncus. Proin nisl,kurier,zaplatena,Odoslana
1588,17,173,160,671,12,11.5399855189,144.8550016154,0,Suspendisse sagittis. Nullam,dobierka,zaplatena,Prijata
1463,4,416,449,635,6,90.6414876226,67.9635464866,0,odio tristique pharetra. Quisque ac,kurier,zaplatena,Zrusena
389,51,270,322,508,8,417.535089422,71.4188761404,1,et pede. Nunc sed,osobny_odber,nezaplatena,Odoslana
1828,50,166,516,986,10,19.3338324782,58.2589390548,0,aptent taciti sociosqu,osobny_odber,nezaplatena,Vybavena
359,275,229,298,849,11,345.0584528036,628.1954581384,1,et magnis dis,osobny_odber,nezaplatena,Pripravuje sa
293,21,51,99,446,10,628.4657586366,89.4402068853,0,Pellentesque tincidunt tempus risus.,kurier,zaplatena,Odoslana
478,78,95,355,762,2,334.6755527891,690.3308801819,0,In tincidunt congue,osobny_odber,zaplatena,Odoslana
1909,31,74,102,788,3,751.8517812714,289.6819871385,1,consequat dolor vitae,osobny_odber,zaplatena,Vybavena
1085,86,51,370,858,5,396.214118693,15.5974132614,0,dolor. Donec fringilla. Donec,osobny_odber,zaplatena,Vybavena
343,9,69,453,833,5,946.8407663517,17.8608521679,1,"Donec felis orci, adipiscing non, luctus",osobny_odber,nezaplatena,Vybavena
1232,266,225,160,312,4,996.9244571403,835.3259572294,0,sed orci lobortis augue scelerisque mollis.,kurier,nezaplatena,Zrusena
878,274,33,377,819,4,79.3543068226,453.5587959923,0,"enim. Suspendisse aliquet,",kurier,zaplatena,Pripravuje sa
1581,265,328,473,369,9,179.9026178196,585.2616657503,0,et malesuada fames ac turpis,kurier,zaplatena,Prijata
953,159,2,136,437,6,83.7400847115,5.7028396754,1,"ornare, facilisis eget, ipsum.",osobny_odber,nezaplatena,Pripravuje sa
533,177,17,371,556,7,8.5398045368,39.3724447349,0,libero. Proin sed turpis nec,kurier,nezaplatena,Zrusena
341,40,195,407,961,1,694.0063042566,19.5540048229,0,enim. Curabitur massa. Vestibulum,kurier,zaplatena,Zrusena
589,33,232,375,140,6,96.3664951269,49.9711721577,0,"justo faucibus lectus,",kurier,zaplatena,Vybavena
1819,210,191,212,956,9,13.5822379962,28.2406433579,0,Curae; Phasellus ornare.,osobny_odber,zaplatena,Pripravuje sa
496,147,175,333,565,3,14.9064769037,21.6877222527,0,luctus lobortis. Class aptent taciti,kurier,nezaplatena,Odoslana
392,237,129,51,453,4,975.2438208088,894.1483234987,0,urna. Ut tincidunt,osobny_odber,zaplatena,Vybavena
636,57,65,177,254,5,61.7512811907,877.7194387279,0,ultrices posuere cubilia Curae;,kurier,zaplatena,Vybavena
327,10,98,83,782,8,313.4905649349,19.9560656492,0,"nisi nibh lacinia orci, consectetuer",osobny_odber,nezaplatena,Prijata
358,119,356,259,807,7,456.1839024536,62.9927298473,1,tincidunt adipiscing. Mauris molestie pharetra,kurier,nezaplatena,Prijata
131,159,141,104,730,11,75.5150516517,123.7212766428,1,enim. Etiam gravida molestie arcu.,kurier,zaplatena,Vybavena
1104,242,270,271,621,10,49.587854417,60.0568273198,1,"quis accumsan convallis, ante lectus convallis",kurier,nezaplatena,Pripravuje sa
978,72,121,440,880,3,610.4425285012,38.53031551,1,"nonummy ac, feugiat non, lobortis",osobny_odber,nezaplatena,Prijata
1945,244,348,478,463,4,60.7478215825,665.0918004569,1,"Fusce dolor quam, elementum at,",kurier,zaplatena,Zrusena
1661,143,172,320,681,8,76.905831974,881.7069707438,0,"odio a purus. Duis elementum,",dobierka,zaplatena,Vybavena
1275,159,224,240,526,4,433.7133117951,195.0478620362,0,urna et arcu imperdiet,kurier,zaplatena,Prijata
490,253,128,26,45,7,81.504765572,99.4434318971,1,"venenatis a, magna. Lorem ipsum",osobny_odber,nezaplatena,Zrusena
277,30,412,411,807,6,503.9208400995,589.4554323982,0,nonummy. Fusce fermentum fermentum,dobierka,zaplatena,Zrusena
688,77,305,254,998,12,658.8225569576,691.3452442735,0,"purus sapien, gravida",dobierka,zaplatena,Pripravuje sa
303,250,120,494,228,10,13.7623554561,585.2616657503,1,Donec vitae erat,osobny_odber,zaplatena,Vybavena
1430,248,75,446,765,7,29.8328091856,20.4810651066,0,Mauris vel turpis. Aliquam adipiscing,dobierka,zaplatena,Zrusena
